	Tweets	date	polarity
32	b'Just a couple of highlights from this release:\n\n - Bitcoin mainnet now is the default\n - Receiving multi-part payment (AMP) is implemented (sending will follow soon)\n - The `createonion` and `sendonion` methods for experimental protocol extensions'	2019-12-16	0.1
33	b'The strongest use case for #bitcoin / $crypto remains speculation. That may change one day, but it is not this day.'	2019-12-16	0.0
34	b'For the last few weeks I have not had my positions in BTC.    Hard to sleep when that happens glad I\xe2\x80\x99ve got some back now'	2019-12-16	0.0016666666666666607
35	b'The live webinar is scheduled to start in 30 minutes. Make sure to sign up to learn about #Bitcoin transactions and basic scripts!  '	2019-12-16	0.21212121212121213
36	"b""Join Blockstream's @Mario_Gibney this Monday Dec. 16 @ 23:30 UTC for part 2 of the #Bitcoin Primer live webinar series. Learn about the building blocks of #Bitcoin transactions, basic scripting, and simple examples of\xe2\x80\xa6"""	2019-12-16	0.04545454545454545
37	"b'Searches for ""Bitcoin Halving"" - Google Trends: '"	2019-12-16	0.0
38	b'Today in Audio\n\nDislike reusing addresses?\nSick of generating new ones for every payment?\n@easypaysy may have a way to make static, on-chain #Bitcoin accounts! \n\nAnother great @BitcoinMagazine piece by @AaronvanW,\n\nDoes Bitcoin Needs Accounts?...\n\nhttps://anchor.fm/thecryptoconomy/episodes/CryptoQuikRead_330---Does-Bitcoin-Need-Accounts--Aaron-Van-Wirdum-e9ifni \xe2\x80\xa6'	2019-12-16	0.21176948051948052
39	"b""I still don't get it though. Is #bitcoin-land this boring, that they have nothing else to do but circle jerk their hate on #ethereum day after day?"""	2019-12-16	-0.9
40	b'How many BSV do you think 800k BTC could buy?'	2019-12-16	0.5
41	b'CryptoDezireCash  #Christmas  TWITTER #GIVEAWAY\n WIN 25 CDZC\nRULES\n Like and Retweet this post\n Mention 3 friends in comments\n Follow @cryptodezire\n5 random winners will be notified and win 5 CDZC each!\nWinners will be drawn in 48 hours\n#CDZC #blockchain #bitcoin #btc '	2019-12-16	0.43333333333333335
42	"b""Can we please stop calling anonymous coins privacy coins?\n\nLet's just call them anonymous coins.\n\nBitcoin (BSV) has privacy but is not anonymous."""	2019-12-16	0.0
43	b'We are approaching the end of one world anf the beginning of  new Decentralized World. Join the Movement or get left behind. DMST tokens on sale Now #Bitcoin #Cryptocurrency #dmsttokens #bountyhunters #icoinvestors #cryptoinvestors'	2019-12-16	-0.06590909090909092
44	b' $BTC CHART UPDATE\n\n5.5k - 5.8K is a level I\xe2\x80\x99m looking at for the end of wave 2\n\n#bitcoin '	2019-12-16	0.0
45	b'The #BitcoinCash Budapest group hosts their first meetup this week at @BrewDog | Wed, Dec 18 . 7PM\n\nSpend some #BCH and connect with others to talk about Bitcoin Cash over food & drinks. \nhttps://www.meetup.com/Budapest-BitcoinCash-Meetup/events/267017872/ \xe2\x80\xa6'	2019-12-16	0.25
46	"b'""Bitcoin should never have gotten off the ground, but it did."" -- Ross Ulbricht \n\nhttps://nakamotoinstitute.org/mempool/bitcoin-equals-freedom/ \xe2\x80\xa6'"	2019-12-16	0.0
47	b'$BTC\n\nAlways resort to spot to force market right '	2019-12-16	0.2857142857142857
48	b'Makes me wonder what\xe2\x80\x99s going on over there. Are #eth investors worried?  Sounds like disfunction. #TRON #trx #eos #btc '	2019-12-16	0.0
49	b'1/ You\xe2\x80\x99ve heard that ETH went through a disruptive hard fork just over a week ago. This was a painful process that left broken contracts and nodes in its wake.\xe2\x80\xa6'	2019-12-16	-0.34791666666666665
50	b'12/16/19 UPDATE: Holdings per share, net assets under management and digital assets per share for our investment products.\n\nTotal AUM: $2.0 billion\n\n$BTC $BCH $ETH $ETC $ZEN $LTC $XLM $XRP $ZEC'	2019-12-16	0.0
51	b'Some intelligent Bitcoin mining comparisons here: \nhttps://www.cbeci.org/comparisons/ '	2019-12-16	0.8
52	b'Is it still profitable to mine bitcoin when the price drops? Will transactions fees rise dramatically in 2140 when the block subsidy goes to zero? Here\xe2\x80\x99s one from the archives for you: '	2019-12-16	0.0
53	b'$BTC and $LTC which one is leading? Can you spot the bottom?'	2019-12-16	0.0
54	"b""Bitcoin Cash was created when a small minority of users created a new coin and hoped to capitalize on the Bitcoin branding to acquire users/market share. It didn't work out, and is currently worth less than 3% of a Bitcoin. Lots of people were fooled and lost a lot of money."""	2019-12-16	0.004924242424242421
55	"b""This is why Bitcoiners are so vocal about Roger's dishonest marketing practices, along with any other project that tries to capitalize on the Bitcoin name. Newcomers will have no idea what's going on, and could get swindled into buying one of these scams. """	2019-12-16	-0.17500000000000002
56	b'Is bitcoin and bitcoin cash the same thing? Im confused.'	2019-12-16	-0.2
57	b'Despite recent ups and downs, most #crypto assets are still holding above key support levels. Whether they can continue to hold remains to be seen. But for now, the most reasonable expectation is more sideways action.\n\n#cryptocurrency #altcoins #Bitcoin #BTC'	2019-12-16	0.225
58	b'20,000 $WIN #Giveaway!\n\n @WINkorg \n\n http://wink.org  \nBuilding Since 2018\n\nTo Enter:\nLike/Retweet\nTag 3 Friends\nFollow @DanLux40 & @Krypto4201\n\nEnds 12/18/2019 at 11:00 PM EST\n\n$WIN $TRX $BTT $BTC $ETH $LTC $BCH ...... $BNB and $XRP soon '	2019-12-16	0.9
59	"b'""Bitcoin keeps falling exponentially upwards YoY"" '"	2019-12-16	0.0
60	b'Bitcoin dropped below $7,000, hitting its lowest level since May https://bloom.bg/35tmjVs '	2019-12-16	0.0
61	b'The crypto bottom will occur probably around the same time that some of these influencers begin to fully undertand the content that they teach.\n\nSome are still just a few pages ahead of their students.\n\n$BTC '	2019-12-16	-0.1
62	b'Bitcoin dropped below $7,000, hitting its lowest level since May '	2019-12-16	0.0
63	b'$BTC Probably '	2019-12-16	0.0
64	b'If you are new and sidelined waiting for an opportunity to BTC, I suggest keeping it simple with your bullish entry trigger criteria.\n\nDon\xe2\x80\x99t try to be fancy.\n\nSomething as primitive as a HTF moving average, while making you a little late, will put you in line with the trend. $BTC'	2019-12-16	-0.10022727272727272
65	b'$PYPL score on my checklist:\n\nFinancials: 15/17 (low GM)\nMoat: 20/20 (network effect/brand)\nPotential: 13/18 (no op. lev)\nCustomers: 8/10\nRevenue: 10/10\nManagement/Culture: 8/14 (low inside ownership/CEO tenure)\nStock: 11/11 \nGauntlet: -4 (bitcoin)\n\nTotal Score: 81 (great)'	2019-12-16	0.16
66	"b""Aaaand that's a wrap.\n\nBitcoin Times Edition 1 is now available on Medium.\nBite sized chapters that you can share with people, that are easy to read, digest & understand.\n\nStay tuned for edition #2 next week!"""	2019-12-16	0.2777777777777778
67	b'Sit, be patient, relax, watch alts, improve your TA skills, remove the fear that $BTC is going to move without you, stop staring at 5m charts instead of going to sleep, now is the time to establish your plan for the future, not the time to piss-away your capital and discipline.'	2019-12-16	0.0
68	b'This is true no matter what the price is. Fundamentals have not changed. #Bitcoin '	2019-12-16	0.35
69	b'Bitcoin is resilient. Bitcoin is principled. Bitcoin is native to internet ideals. And it\xe2\x80\x99s a great brand.'	2019-12-16	0.8
70	b'Thrilled we made the front page of the @registerguard this morning for AgCheck!\n\nFYI: We use VeChain #blockchain platform for this projects in #regenerativeagriculture & others.\n\nRead this, and share if you like it!\n\n$VET $XRP $BTC'	2019-12-16	0.9375
71	b'$LINK started 2019 around 6000 $BTC sats. currently around 30,000. that is a 5x gain over bitcoin. tomorrow Google will demonstrate how it plans to use LINK in 2020. buckle up. '	2019-12-16	0.0
72	b'Gonna laugh in a week or two when everyone sold the $btc bottom then we pump back to $8k'	2019-12-16	0.15
73	b'Tezos maxi in a bitcoin maxi world '	2019-12-16	0.0
74	b'Fucking send it $BTC pic.twitter.com/DWD6vIJSqf'	2019-12-16	-0.6
75	b'#Bitcoin crashed, Bitcoin stacked.\n\n#btc #stackingsats'	2019-12-16	0.0
76	"b""Trading #Bitcoin - $7k Lost  is it lost forever? Is $BTC now going to 0!... , of course not, so let's take a look at what the charts say is a reasonable potential low:"""	2019-12-16	0.06666666666666667
77	"b""When I'm starting to think Tezos might decouple from a Btc downtrend. """	2019-12-16	0.0
78	b'There would be more women investing in bitcoin if they had more educational materials to help them, a new report found.\n\n@paddybaker_ @GrayscaleInvest'	2019-12-16	0.34659090909090906
79	b'Win 2,000 TRX as Credits\n\nBankroll Advent Daily Giveaway\n\n Rules on poster\n Also Follow @ChoGriggs\n Winner chosen Tues 17th Dec 8pm GMT\n\n@Bankroll_Status\n\nhttp://Bankroll.network \n\n#tron #trx #CryptoGiveaway #blockchain #crypto #btc #bitcoin #cryptocurrency #800cc'	2019-12-16	0.4
80	b'If #Bitcoinlive on @JDalmulder asks you what your favorite #privacycoin is.......\n\nLike \nRetweet \nTag\nFollow \n\nTo be alligeble for the NEXT #giveaway !\n\n#giveaway #cryptocurrency #BITCOIN #ALTSEASON'	2019-12-16	0.25
81	"b""Something a little uneasy to think about\n\nFor #Bitcoin's entire existence the world has been in a perennial bull market """	2019-12-16	-0.09375
82	b'#IOTA is not an #altcoin. It is the equivalent of  #bitcoin or #ETH for  Direct Acyclic Graphs (#DAG) type of Distributed Ledger Technologies(#DLT) .\nIt goes:\n\n1st generation DLT:#BTC\n2nd generation DLT:#ETH\n3rd generation DLT: #IOTA\n\nNot an altcoin! pic.twitter.com/Eq2jh1DDDh'	2019-12-16	0.03333333333333333
83	b'People will be #surprised when they see $BTC maxis go all-in on $Link next year. And they will be left holdings heavy bags.\n\nWhy hold an asset class that is only appreciated through scarcity, and no utility? Dont get me wrong $BTC is still king. But $Link will melt faces.'	2019-12-16	-0.05714285714285715
84	b'I was wrong, the #bitcoin ponzi is finished, time to short this bad boy to 0 '	2019-12-16	-0.3999999999999999
85	b'The Digibyte blockchain is nearing 6 years of proven innovation. 40x speed of Bitcoin. 1066 tps. ASIC resistant mining algo. Tokenization of real-world assets.\n\nRT this tweet with the comment #DigiByte and 0.10 $DGB will appear in your DM \n\n@coinkit_ mon 0.10 100 $DGB #DigiByte'	2019-12-16	0.0
86	b'Within two months, XRP/MXN volumes have gone up 3x, breaking $4M. \nAround 80% of total exchange (Bitso) volume, >4x BTC\xe2\x80\x98s volume. '	2019-12-16	0.0
87	b' Follow me for more giveaways.\n\nJust follow and retweet this tweet and one #tzc will appear in your DM box. Only 50 Available!\n\nOn this day in 2017: Bitcoin reaches all-time high near $20,000\n\n#bitcoin\n#ethereum\n#digibyte\n#giveaway\n#IndiaWantsCrypto\n\n@coinkit_ mon 1 50 TZC pic.twitter.com/59clGVOPlx'	2019-12-16	0.252
88	b'Everytime I barrow some money I owe it back but when I let ppl barrow money I never get it back y\xe2\x80\x99all know who y\xe2\x80\x99all are don\xe2\x80\x99t give a dam if it was $5, $10, $15, $20'	2019-12-16	0.0
89	b'$BTC #BITCOIN\n\nWishful thinking.  '	2019-12-16	0.0
90	b'How did you lose your Bitcoin private keys this year?'	2019-12-16	0.0
91	b'Can the stock market people take some of their endless bull market money and buy bitcoin and maybe some altcoins please'	2019-12-16	-0.125
92	b'Hey #crypto fam  \n\nAre you buying the blood\n\n#MondayMood #Bitcoin '	2019-12-16	0.0
93	b'To those lecturing me how bad a daughter I am: This tweet is about inflation and taxation, not about shaming my dad for working instead of yolo\xe2\x80\x99ing in Bitcoin.\n\nHe could be a role model for many men. I respect him a lot. Don\xe2\x80\x99t project your insecurities on me.'	2019-12-16	-0.09999999999999992
94	"b""If bitcoin didn't die at $3, what makes you think it's dying at $7,000?\n\nIf bitcoin didn't die at $200, what makes you think it's dying at $7,000?\n\nBitcoin ushers in a new economic paradigm. $100,000 is inevitable."""	2019-12-16	0.11212121212121212
95	b'2020 will be my year of complete car pimp\nMy new year resolution #bitcoin #AbujaTwitterCommunity pic.twitter.com/OSnRq2cxNA'	2019-12-16	0.11818181818181818
96	b' $COTI is processing $5m in transactions per month.\n\n Credit card processing getting enabled, transactions will soon increase to $10m per month\n\n Full node - 100k $COTI ( cost .11 BTC)\n\n Node fee @ 0.01% = $960 a month profit \n\nPassive income babbbyy\n\n@COTInetwork'	2019-12-16	0.35
97	b'While $BTC was dumping.  BTC.D (Bitcoin Dominance) was shooting in the sky which is the worst scenario\n(BTC Dump - BTC.D PUMP)\nMost of the alts got hit widely\n\nMost of my trades are based on Daily Support, Waiting Daily close to asses my remaining BTC pairs situation '	2019-12-16	0.0
98	"b""EXACTLY 1 year ago TODAY was the day $BTC began its climb from the $3100 area to about $14K... Will history repeat?  My guess no, however in the coming month or 2 we will bottom and we'll NEVER see these kinds of prices again, ANWYERE, EVER. These last few weeks/months are a gift """	2019-12-16	0.016666666666666663
99	"b""Below BTC $7K again. I will be accumulating here and lower. I think we can ultimately go to the low $6K's before this decline ends, so plan accordingly."""	2019-12-16	0.0
100	"b""That's bitcoin dust Greg, it's the natural byproduct from when the GPUs grind the bitcoins into magic internet money"""	2019-12-16	0.3
101	b'ManyVids Offers Bitcoin Payouts for Performers @ManyVids https://www.xbiz.com/news/249060/manyvids-offers-bitcoin-payouts-for-performers \xe2\x80\xa6'	2019-12-16	0.1
102	b'#Bitcoin loses $7K level but bounces off $6.8K support '	2019-12-16	-0.3
103	b'$BTC - And its another one\n\nSat in this trade for 6 days.. \n\nPatience pays... want to see continuation over the week \n\nKey level to mark will be weekly open and Mondays low... \n\nCheers '	2019-12-16	0.0
104	b'VIDEO: #Bitcoin #ethereum #Litecoin #Ripple #Binance #NEO #LINK Technical Analysis 12/9/2019 https://www.chartguys.com/daily-market-videos/2715/bitcoin-ethereum-litecoin-xrp-bnb-link-xtz-technical-analysis-chart-12-16-2019 \xe2\x80\xa6 $BTC $GBTC $ETH $LTC $XTZ  #Crypto #cryptotrading  #cryptotrader #altcoin #altcoins $BTC $GBTC $ETH $LTC $ETHBTC $XRP $BNB  $XTZ $MATIC'	2019-12-16	0.0
105	b'939 #BTC (6,508,187 USD) transferred from #Binance to unknown wallet\n\nTx: https://whale-alert.io/transaction/bitcoin/d566a6ea09112fe27cf2edea30a9fd22b5cdd967bf65c5c8ec4fdfe51f4ef71b/1 \xe2\x80\xa6'	2019-12-16	-0.1
106	b'#Bitcoin the Shitcoin $BTC pic.twitter.com/9zw9cqZUSp'	2019-12-16	0.0
107	b'Merry #rektmas everyone!\n\n$btc #cryptocurrency'	2019-12-16	0.0
108	b'We are proud to announce our newest listing with @Folgory1 - the easiest way to buy and sell #cryptocurrencies and manage your wallets. Buy and sell in real time from your fiat bank account! $VITAE link:\nhttps://folgory.com/trade-crypto/VITAE_BTC \xe2\x80\xa6\n@CoinMarketCap $btc #Crypto #blockchain @CCNMarkets'	2019-12-16	0.525
109	b' CHRISTMAS 3500 $TRX #Giveaway\n\n 7 winners each 500 #TRX \n\nFollow me & @888Tron \nRetweet + Tag 3 friends\nJoin TG https://t.me/tron888 \n\n@Tronfoundation @justinsuntron #crypto #BTC @DappRadar @TronWeekly @TronWalletMe'	2019-12-16	0.0
110	"b""$BTC update:\n\nLines so accurate they obstruct current price action.\nI'd love (and expect) to see another big violent sell-off to get involved but I could see this bounce early. """	2019-12-16	0.04285714285714285
111	"b'""As we look forward to 2020, bitcoin \xe2\x80\x9cas is\xe2\x80\x9d is working as Satoshi intended and is already powerful enough to materially help hundreds of millions of people facing financial repression. The problem is, they just don\xe2\x80\x99t know about it yet.""\n\n-- @gladstein'"	2019-12-16	0.09999999999999999
112	b'Things I expect to happen over the next 4-5 months due to the impending Bitcoin halving:\n\n-  BTC shorts close out\n-  People re-accumulate BTC if they had sold\n-  Miners start to hoard (e.g. borrow USD against assets)\n-  Under performing altcoins sold for BTC\n-  Bulls lever up'	2019-12-16	-0.0625
113	"b""Well, Bitcoin has stabilized at almost exactly $7,000/coin. I'm tired of waiting for a jump, so I'm taking the loss and getting my cash back """	2019-12-16	-0.05000000000000001
114	"b""Bitcoin Just Puked Back Below $7,000 After Triggering 'Death Cross' """	2019-12-16	0.0
115	b'953 #BTC (6,610,790 USD) transferred from unknown wallet to #Binance\n\nTx: https://whale-alert.io/transaction/bitcoin/c8bb33ae3b6b1eafb4fcf7fb2fc25b1938ef03bb62e4a3e74b63ebb0bb65b1ff \xe2\x80\xa6'	2019-12-16	-0.1
116	"b""For some, bitcoin is a means to subvert governmental control. For others, it's a means to store wealth. For many, it's a means to speculate.\n\nNo matter how it's used, everyone benefits."""	2019-12-16	0.5
117	"b'Summary of the majority of CT\n\n$BTC rockets up: ""I\'m the best trader in the world, Period!\n\n$BTC dumps:  ""It\'s manipulation dude, this isn\'t real trading""\n\nRemember:\n\nTA based Directional Bias = Good\nBias based on your gut or heart = Bad '"	2019-12-16	0.30000000000000004
118	b'You want to sell at $13,000+, not at $6,800. \n\nReverse your gameplan. \n\n$BTC'	2019-12-16	0.0
119	b'Everyone in bitcoin is acting like the world is coming to an end!?  Try buying it at $32 top and watching drop to $2 and sit at a $5 average for over a year, that is stress! '	2019-12-16	0.10416666666666667
120	b'I remember all the hate @BitrueOfficial got when staking on power piggy was the first real staking in the space. Now staking is becoming  common place . @Curis_Wang and @BitrueOfficial were ahead of the game \n#Crypto #xrp #btc #ETH #TRX\n#blockchain'	2019-12-16	-0.10000000000000002
121	b'References to each asset in our new report maps to market cap rankings.\n\n111 BTC \n63 ETH\n26 DAI\n19 MKW\n17 USDT\n14 ZEC\n10 EOS\n9 SNX\n8 DOT\n8 XTZ\n8 TRX\n6 LINK\n6 ATOM\n5 STX\n5 FIL\n4 XRP\n3 LPT\n3 XMR\n3 OXT\n2 REP\n2 HNT\n2 XLM\n\nIf these are in your portfolio, read!'	2019-12-16	0.17045454545454544
122	b'$VET #foodgates\n\nQuite the numbers, I must say.\n\n$BTC $ETH $XRP $SHA'	2019-12-16	0.0
123	"b""$TOMO - These few lines are enough for people to see the fundamentals!!\n\nBitcoin started its fall, let's see if it gives us the oppurtunity to load more TOMO on dips!\n\nOne of the best blockchain ecosystem in the entire crypto space. \n\nImmortal for a reason! """	2019-12-16	0.28500000000000003
124	b'Bitcoin is down 3%!! '	2019-12-16	-0.24305555555555558
125	b'You can buy Bitcoin for under 7k again guys'	2019-12-16	0.0
126	b'$BTC - ok hear we go... #bitcoin '	2019-12-16	0.5
127	b'$SFX number of miners keeps growing. mining price <100sat, exchange price >120 sat - check it out ! CPU mining only !\n$BTC $LTC $XMR $ETH $ZEC $XVG'	2019-12-16	0.0
128	b'Spencer Dinwiddie (@SDinwiddie_25) gives @RealJayWilliams the breakdown on his shoe business, his Bitcoin aspirations, his NBA/@BrooklynNets journey and more. \n\n#TheBoardroom '	2019-12-16	0.5
129	"b'Litecoin adoption:\n\n""This is not a fight we are willing to lose."" Jk77\n\nFor full video: https://youtu.be/_rhgu_WsEus \n\nCc. @Benaskren\n\n#LitecoinFam #Bitcoin #Crypto #adoption #freedom'"	2019-12-16	0.3
130	b'$BTC #Bitcoin breaking down as RSI approaches 30, 7k violation '	2019-12-16	-0.15555555555555559
131	b'#NPXS coin holders can participate in the staking program from @functionx_io and @PundiXLabs. At the same time, receive #FX tokens to your xwallet wallet every week. The program will run until March 19 of next year. Keep that in mind. #BOB #bitcoin #BlokOnBlok #cryptonews'	2019-12-16	0.0
132	b'Offering 1.5M SYS for a web3js bounty, lets get Bitcoin and Syscoin into web3.js so we can bring interoperability to a new level with BTC/SYS and Ethereum. '	2019-12-16	0.13636363636363635
133	"b'""A form of money that evolves from the people\xe2\x80\x99s choice instead of one imposed upon them by their governments through legislation will be more durable. Decentralized ledger cryptocurrencies such as #bitcoin offers this advantage\xe2\x80\x9d via @zerohedge $BTC '"	2019-12-16	0.19999999999999998
134	b'$ETH leading $BTC? '	2019-12-16	0.0
135	"b""Hodling is the most democratized and accessible way to profit from Bitcoin and boost its potential. It's also the best!"""	2019-12-16	0.46875
136	b'Is Bitcoin good money? https://youtu.be/spm47nBDNq4  via @YouTube'	2019-12-16	0.7
137	b'reply for some questions:\nthe BTC is token and 100% backed , kept by multi-sign;\n\nthe BTC on BSV is the SAME as BTC on BTC, but benefit from BSV network, it is much faster and low fee;\n\nBTC token is not only for buying, imagine people use BTC  for @twetchapp or @bsvrun some day'	2019-12-16	0.05
138	b'Is #DigiByte setting up for an EPIC 2020?\n\n#Litecoin #LTC #LitecoinFam #Bitcoin #BTC #Crypto $DGB #DGB'	2019-12-16	0.1
139	b'You can now trade $BITC <> $BTC directly in your BitCash wallet with the new @InstaSwap_io integration! #DeFi'	2019-12-16	0.13522727272727272
140	b'LIVE horse and dog racing from all around the world is NOW available on our platform http://888tron.com \n\n@ZethyrExchange @dapp_com  @DappRadar @TronLinkWallet @Tronfoundation @tron_squad\n@justinsuntron @Tronfoundation #BTC #TRX #TERC #USDT\n#casino @tron_squad'	2019-12-16	0.2681818181818182
141	b'$BTC longs on @bitfinex going parabolic.'	2019-12-16	0.0
142	b'Most major cryptocurrencies led by Bitcoin are likely to remain range-bound for the next few days '	2019-12-16	0.0725
143	b'Bitcoin $5,977.89  $7,100\n\nBitcoin Cash $1,780.63  $200\n\nEthereum $306.69  $140\n\nSeriously! '	2019-12-16	-0.41666666666666663
144	b'Congrats on this. Seriously. @rogerkver @JihanWu @deadalnix '	2019-12-16	-0.3333333333333333
145	"b""It's good to refer to Bitcoin Cash as Bcash. It minimizes confusion for new folks and also triggers Bcash fans who know deep down inside that the only thing interesting about their coin is that they attempted to hijack Bitcoin's brand."""	2019-12-16	0.19680134680134678
