	Tweets	date	polarity
0	"b'A local mover & shaker in Kansas City\'s blockchain community asked me to dinner to tell me my solutions on Bitcoin SV are the most relevant ""blockchain"" solutions he has seen from anyone in the blockchain space. He encouraged me to continue developing my prototypes to production.'"	2019-12-17	0.3
1	"b""There's no $BTC price that would surprise me."""	2019-12-17	0.0
2	b'Being patient here as we approach HTF weekly support and my buy level $BTC almost there.... '	2019-12-17	0.0
3	b'2020 sats giveaway\n\nWe launch campaign for Venezuela called: \n\n#satsforvenezuela \n\nRETWEET & FOLLOW Us \n \nTAG 3 FRIENDS!\n\nDownload http://walletofsatoshi.com \n\nReply with 2020sats invoice\n\nWe pay 20 invoices\n\n#Giveaway #Bitcoin #LightningNetwork\n\n@satoshienvzla'	2019-12-17	0.0
4	b'$BTC - that wall at $6500 just looking to get swallowed up #bitcoin '	2019-12-17	0.0
5	"b""If there is one saying that has never applied more to #Bitcoin $BTC than it does today, it's this:\n\nPride comes before the fall. """	2019-12-17	0.5
6	"b""If there is one saying that has never applied more to #Ethereum $ETH than it does today, it's this:\n\nThe tallest trees catch the most wind."""	2019-12-17	0.5
7	b'\xe2\x80\x9cThe $BTC hopium fractal\xe2\x80\x9d\n\nIt\xe2\x80\x99s all we have left...  '	2019-12-17	0.0
8	b'What if I told you that @bitfinex whales are going to pump the #Bitcoin price to the f*cking MOON anytime soon!? '	2019-12-17	-0.75
9	b'I am one bullish MF about #crypto, #blockchain and #BTC.\n\nHowever, there will be significant turbulence on the way to the moon.\n\n '	2019-12-17	0.375
10	b'Great @coindesk  piece by @nlw about @RiverFinancial and the reasons we are Bitcoin-only. He really does a great job analyzing our strategy.'	2019-12-17	0.6
11	b'$btc hit the mid range of $6500 really fast.. \nif this support breaks it\xe2\x80\x99s going to get ugly, I mean UGLY \n$btc needs to Bounce or die \nBitcoin Next targets \n$6000 \n$5500 \n$4000'	2019-12-17	-0.2520833333333333
12	"b""\xe2\x88\x99 Today's volume so far: 3301 BTC ($21.80 million)\n\xe2\x88\x99 Last traded price: $6,605\n\xe2\x88\x99 Trading day progress: 67%\n\xe2\x88\x99 Current daily Bakktarget\xe2\x84\xa2: 3807 BTC ($25.15 million)"""	2019-12-17	0.025
13	b'Bitcoin boasts unlimited growth potential against fiat, affirms Binance CEO #JTS'	2019-12-17	0.0
14	b'Bytecoin up today.  It should be worth 8-Times more than Bitcoin if you think about it '	2019-12-17	0.4
15	b'$BTC looking for 6.1K or 5.7K to long it up to 7.3K and then short it to 5 keks. Macro view stays the same. '	2019-12-17	-0.016666666666666666
16	b'I expect BTC to start a next major wave up to 14k+ before new lows sub 3k are made (if they ever are). The entire crypto market will move up with it (in USD terms), so I am buying not just BTC at these levels, but alts that I like as well.'	2019-12-17	0.04971590909090909
17	b'follow everyone that likes and retweets this to gain new followers. '	2019-12-17	0.13636363636363635
18	b'Bitcoin is down big today. I bought twice today. I hope it goes down tomorrow as well. I will buy more then as well. \n\n#Mindset #bitcoin #BTC '	2019-12-17	0.04722222222222221
19	b'If early stage startups had a trading stock price, the volatility would be unbearable for most investors. \n\nThat volatility is necessary to create value though.'	2019-12-17	0.19999999999999998
20	b'$BTC is only going down because people need to buy Christmas gifts.'	2019-12-17	-0.07777777777777779
21	b'The best time to buy #Bitcoin is today. \n\nThe second best time to buy Bitcoin was any day in the last half year or so.'	2019-12-17	0.36666666666666664
22	b'Follow the bitcoinsv channel n learn about Bitcoin '	2019-12-17	0.0
23	b'Bill breaking into the sub 1 million elite club of Bitcoin holders? '	2019-12-17	0.0
24	"b""Given Bitcoin's supply cap, less than 2 million people could ever own more than 10 BTC. Bill is one of them."""	2019-12-17	0.3111111111111111
25	b'Buying $100 of Bitcoin on 1/1/11 and selling on 12/17/17 would have made you $6,594,267'	2019-12-17	0.0
26	b'The Bitcoin Weekly is showing a retest of the 2nd ellipse at $5,450 being needed after the failure of the bulls to hold $6,800 #Bitcoin $BTCUSD $BTC '	2019-12-17	-0.15833333333333335
27	"b'Great news!  https://crypos.io  is now a ""instant"" shared Masternode solution for Bitcoin Token  So get any amount of $BTCT up there and you get instant Masternode rewards. \n#bitcointoken #masternode #masternodes #btct'"	2019-12-17	0.3333333333333333
