	Tweets	date	polarity
28	b'Yesterday I met by chance and in RL a bitcoin whale from China. Fun fact: This person is incredibly bullish right now. Follow the money!'	2019-12-04	0.519047619047619
29	"b""Would love to get @krugermacro take on this. Has @Bakkt outright lied or twisted the truth? Publicly stated 'fully collateralised' & 'bitcoin contract will not be traded on margin, use leverage or serve to create a paper claim on a real asset.' """	2019-12-04	0.05
30	b'With our solution the buying and selling of bitcoin is fully collateralized or pre-funded. \n\nOur new daily bitcoin contract will not be traded on margin, use leverag\xe2\x80\xa6'	2019-12-04	0.06818181818181818
31	b'Congratulations @jb5__ another big honor 2nd Team All AAC as a sophomore! Gael Nation is proud. @Greekirishjr @MSJStudents @MSJGaels @kraigloovis @BTC_1988 @KyleJAndrews_ @SunVarsity @VSN_Publisher'	2019-12-04	0.26666666666666666
32	b'Congratulations to our  All-Conference selections! \n\n#TempleTUFF '	2019-12-04	0.0
33	"b""I'd take this if market gives.\n\n$BTC """	2019-12-04	0.0
34	b'I know he tagged $BTC only but I\xe2\x80\x99ve found this to be, for the most part, true for ALTS as well. '	2019-12-04	0.2833333333333333
35	b'In bearish trends- \n\nMoves that are standard deviations above the norm and into resistance are for selling.\xe2\x80\xa6'	2019-12-04	0.0
36	"b""This 6.8k-7.5k range on $BTC has been straight merc'ing you leveraged boys. I'm just saying that if it were me I'd be waiting for a clean break out of this range either direction before trying any trades other than spot."""	2019-12-04	0.14722222222222223
37	"b'""Lightning could be very exciting both for the current way bitcoin works and the way it moves between exchanges, as well as the next generation where hopefully you are going to see a lot of tokens and securities built on bitcoin."" - @brucefenton.\n\nFull: http://ow.ly/jkVK50xrN11 '"	2019-12-04	0.185
38	b'$BTC\n\nBull trap \nDump \n\nGg to my fellow bears. \n(@TraderX0X0 and @Captain_Kole1 looking at you guys)\n\nDoubling down on my prediction that we dump to 6950ish'	2019-12-04	-0.15555555555555559
39	b'Not gonna lie guys,\n\nI smell a nasty bull trap coming soon'	2019-12-04	-1.0
40	b'#LABITCONF2019 \n@GabrielKurman is a RIF Strategy Lead at IOVLabs. He is a regular speaker at international #BLOCKCHAIN conferences with + than 20 years of experience in corporate finance & private equity. He is a member of Bitcoin Argentina & the Bitcoin Latin America Foundation. '	2019-12-04	0.0
41	b'This is what happens to your brain when you smoke mETH.'	2019-12-04	0.0
42	"b'""Ethereum, by not going for a hard cap, has actually taken the more conservative approach"" - @teo_leibowitz on @ethhub_io Into the Ether. \n\nEthereum is putting your value in a system that is being designed for\xe2\x80\xa6'"	2019-12-04	0.06944444444444443
43	b'Bitcoin must be considered the financial story of the decade. '	2019-12-04	0.0
44	b'As the decade ends, the biggest unicorn of the 2010s wasn\xe2\x80\x99t Uber, Airbnb, or Snap. It was Bitcoin.'	2019-12-04	0.0
45	b'If we move back above 7400$ I\xe2\x80\x99m reporting the CEO of bitcoin to the SEC. I ain\xe2\x80\x99t taking no more shit. pic.twitter.com/9R8UmzsW27'	2019-12-04	-0.11000000000000001
46	b'That\xe2\x80\x99s the reason why #BTC will never be a worldwide currency to pay things... '	2019-12-04	0.0
47	"b""Bitcoin's marketing department strikes again! Give @RussellOkung a follow and watch as he continues to spread awareness from an NFL locker room """	2019-12-04	0.0
48	b'#MyCauseMyCleats \n\nNew kicks.. @BtcpayServer '	2019-12-04	0.13636363636363635
49	b'This is really really really good for #Bitcoin...\n\nThe CEO of @bakkt and probably the most influential person in the crypto space has been nominated to the United States Senate.'	2019-12-04	0.6
50	b'XRP has been the one since before Bitcoin  .. bet it was getting worked on but they sent bitcoin off into the world to eXperiment first  \n\nPOW in comparison to XRPL\xe2\x80\x99s consensus is a joke. '	2019-12-04	0.25
51	"b'Lolli featured in Yahoo! Finance today!\n\nSenior Writer, @readDanwrite, covers Lolli\'s traction with both major merchants & users.\n\n""We are bringing bitcoin to people and making it easier than going onto an exchange and buying it"" -@alexadelman \n\nRead more: https://finance.yahoo.com/news/bitcoin-shopping-app-lolli-has-quietly-added-big-names-like-walmart-and-ulta-203308302.html \xe2\x80\xa6'"	2019-12-04	0.28125
52	b'Bitfinex allows its users to shop on Bitrefill with Bitcoin via Lightning Network '	2019-12-04	0.0
53	b'Going back to my old charts I just realized we were just retesting a major WP Level, time to enjoy the holidays with a quiet/safe short. Invalidated on a close above 7560. Price and dates on the chart! $BTC  #CryptoIkagi'	2019-12-04	0.09375
54	b'Donating $6000 to charity: #Giveaway $150 for sharing!\n\nPrizes Ends 12/12\n$25 $BTC/$25 in $TUSD x 3 winner\n\nEnter\n Follow @altcoin_fantasy @trusttoken @Nicholas_Merten \n Reply @ 3 friends & hashtag #cryptoforgood\n Retweet this!\n Retweet Tweet: http://bit.ly/2OPolt7 '	2019-12-04	0.0
55	b'Hope y\xe2\x80\x99all got your shorts in above $btc. \n\nWelcome to... '	2019-12-04	0.4
56	b'NEW #Cryptonaires #Crypto Documentary  #Film Teaser Featuring Bitcoin Dad @bitcoin_dad | #ada #ethereum #xrp #blockchain #bitcoin #cryptocurrency #xlm @BakkupBradley @XrpMr @digitalassetbuy @scottmelker @crypto_birb @Crypto_Bitlord @BittrexGlobal @Bolt_Global @SatoshiFlipper'	2019-12-04	0.06818181818181818
57	b'$PIVX is now available on @bitladon & @bitcoin_meester exchange allowing users to buy & sell #PIVX with fiat through SEPA, SOFORT, iDEAL, Giropay, and more! #CryptoNews'	2019-12-04	0.6416666666666667
58	"b""It's time to give something away again!\n\nIn collaboration with @_pivx we are giving away 2 x 150 $PIVX\xe2\x80\xa6"""	2019-12-04	0.0
59	"b""Today someone moved around 1.2M Bitcoin, that equals to ~8 Billion dollars\nLet's hope that they are not willing to sell \nIn the time being, prepare the story that u would tell ur wife about how u lost all your savings  """	2019-12-04	-0.125
60	b'BREAKING: France To Launch Their Own Cryptocurrency\n\n#Bitcoin #Crypto #Blockchain'	2019-12-04	0.6
61	b'In bearish trends- \n\nMoves that are standard deviations above the norm and into resistance are for selling.\n\nYou don\xe2\x80\x99t hold them, and you certainly dont buy them.\n\nShame I didnt hang on for my original entry, which didnt end up being sub-optimal after all.\n\n$BTC'	2019-12-04	0.14732142857142858
62	b'Roger, have you no shame or concern for your legacy.  The ONLY platform that uses the original #Bitcoin protocol that created this industry is #BSV.  You know this, just as you know #CraigisSatoshi as you told me more than once to my face.  Your kid is growing and will soon read.'	2019-12-04	0.2916666666666667
63	b'You know why the US will never ban Bitcoin? By the time they have this desperate idea, the government will be full of Bitcoiners.\n\nWe are infiltrating the system. '	2019-12-04	-0.125
64	b'The CEO of a Bitcoin exchange is now a sitting US Senator. Let that sink in for a moment. https://www.coindesk.com/georgia-governor-appoints-bakkt-ceo-loeffler-as-new-us-senator \xe2\x80\xa6'	2019-12-04	0.0
65	b'Wow! @Bakkt CEO Kelly Loeffler was just appointed by GA Gov. @BrianKempGA to the United States Senate. Who would have thought? https://www.coindesk.com/georgia-governor-appoints-bakkt-ceo-loeffler-as-new-us-senator \xe2\x80\xa6'	2019-12-04	0.125
66	b'  1,500 #BTC (10,850,002 USD) transferred from #Xapo to unknown wallet\n\nTx: https://whale-alert.io/transaction/bitcoin/71cd02434e77bf2830aed9c68820a7f4d8742c4d7c40069e24da3360542563e7/1 \xe2\x80\xa6'	2019-12-04	-0.1
67	b'When bitcoin is 6 figures and people remember me telling them about it under $10,000.... '	2019-12-04	0.0
68	"b""After listening on radio of the CEO's interview, I Just started using Lolli to earn bitcoin when I shop online. It\xe2\x80\x99s awesome & I think you should check it out! Use my link and we\xe2\x80\x99ll both earn $10 in bitcoin: https://lolli.com/ref/vkgbectkc2  via @trylolli"""	2019-12-04	1.0
69	b'$BTC - start the day with a pump ...end the day with a dump... '	2019-12-04	0.0
70	b'The feeling when your short entry for $BTC misses and price follows by dropping $500 '	2019-12-04	0.0
71	b'Bitcoin pump & dumpers are losing their mojo. They managed to pump the price by $550 in one minute, a 7.5% spike. Yet the dump reversed the entire pump with an 8% drop in just 7.5 hours. If #Bitcoin pumpers can no longer sucker in new buyers the game is over. Look out below!'	2019-12-04	-0.1659090909090909
72	b'A simple answer to almost 99% of #Vechain critique/fud.  \n\n$BTC $ETH $XRP $LTC $ENJ $VET $EOS $TRX $BCH $NEO'	2019-12-04	0.0
73	b'Simple answer, if you are intellectually curious. \n\nWould the top universities, venture capitalists and fortune 500 companies around the globe risk putting their\xe2\x80\xa6'	2019-12-04	0.13333333333333333
74	b'Linux grew from a bunch of hobbyists to dominating the enterprise server market by leading companies dedicating engineers to the common Open Source infrastructure projects.\n\nThis is how Bitcoin will similarly mature in the coming decades. Progress happens w/o centralized control. '	2019-12-04	-0.06666666666666667
75	b'Will never get sick of typing this sentence '	2019-12-04	-0.7142857142857143
76	b'#BitCoin scales #BSV'	2019-12-04	0.0
77	b'Pure market manipulation \n\nSomeones going to jail for this shit $BTC'	2019-12-04	-0.02857142857142858
78	b'Crypto Exchange OKEx Launches XRP and Ethereum Classic Futures, Plans Rollout for Tron and Bitcoin SV'	2019-12-04	0.16666666666666666
79	b'Bitcoin vs Bitcoin Cash: Who is Winning the War of Cryptos?'	2019-12-04	0.5
80	b'Bulls silent again.... #btc'	2019-12-04	0.0
81	b'$BTC - this is exactly why you must tame expectations on an impulse move like this when the high time frame is a clear bear trend\n\nHope you were able to short that area https://twitter.com/Josh_Rager/status/1202231215631323136 \xe2\x80\xa6'	2019-12-04	0.1322222222222222
82	b'Up... ?\nDown... ?\nBitcoin, what you doing? '	2019-12-04	-0.15555555555555559
83	"b""Here's a great interview w/@DigiByteCoin Founder, @jaredctate. He is very smart. We talked about a bunch of things including his new book, Blockchain 2035: https://amzn.to/2sCzepD .\n\nHave a listen:  https://robmcnealy.com/podcast/the-future-of-digibyte-with-jared-tate/ \xe2\x80\xa6. \n\n$DGB #DBG #digibyte @DGB_ST#TUSC #crypto #bitcoin"""	2019-12-04	0.404978354978355
84	"b""Bitcoin's intraday chart is lol """	2019-12-04	0.8
85	b'Only in crypto; $BTC jumps 10% in a day and just retraces fully within a matter of 7 hours. '	2019-12-04	0.0
86	b'You can attack a man but not an idea. \nDo you think it\xe2\x80\x99s best Satoshi\xe2\x80\x99s identity is unknown or should we know who wrote and deployed this incredible code we-we call Bitcoin?\n#bitcoin #bch #blockchain #libra #crypto #cryptocurrency #bitcoincash'	2019-12-04	0.6
87	b'$BTC casual 10% intraday full reversal'	2019-12-04	-0.07500000000000007
88	b'The Dutch parliament effectively killed every bitcoin startup in The Netherlands with a mandatory anti-money laundering directive forcing startups to spend 150k a year on KYC/AML compliance. \n\nOk, Boomers...This episode of De Bitcoin Show is about you'	2019-12-04	0.15
89	b'My 80 year old Father just called me to say he was BLOWN AWAY by this and now thinks $BTC is real...\n\nWow. '	2019-12-04	0.13333333333333333
90	b'Tune into Fox Business now and watch @alexadelman on The Claman Countdown! '	2019-12-04	0.0
91	b'ya baby, more scaling coming - Squire announces testing of Bitcoin SV Node - CoinGeek '	2019-12-04	0.5
92	b'From #bitcoin pizza to #DeFi, take a walk down #blockchain memory lane with this exhaustive list of the most notable events in our industry from 2010-2019. \n\nCannot even try to fathom what the next decade will bring...'	2019-12-04	0.2111111111111111
93	b'$Btc\n\nYesterdays target reached \nAs mentioned couple days ago, I would NOT be looking for shorts \n\nWedge resistance at 7700\nFirst target 8490 followed by 9400 region\n\nhttp://DueDEX.com/Cryptomist '	2019-12-04	0.25
94	b'CEO\xe2\x80\x99s that say they are creating the next bitcoin kiss their dads on the lips.'	2019-12-04	0.0
95	"b""Find your local Coinflip ATM  http://Coinflip.tech  \n\nUse Nationwide Discount code JASMACK for 10% off transaction fees\n\nBETTA GET SOME #BTC\n\nBest prices in the ATM industry! And , it's so flipping easy  """	2019-12-04	0.4777777777777778
96	"b'Lol, people are trying to remove ""The lead developer is Wladimir J. van der Laan"" from the Bitcoin core  wikipedia page: https://en.wikipedia.org/w/index.php?title=Bitcoin_Core&type=revision&diff=928748731&oldid=924568235 \xe2\x80\xa6'"	2019-12-04	0.8
97	b' GIVEAWAY - 72 HOURS | 10$ BTC \n\nRULES \n Follow us  \n@Bumpway11\n  Tag 2 friends. \n Retweet & Like!\n\n GOOD LUCK, HAVE FUN \n#csgogiveaway #giveaway #bumpway #vgogiveaway\n#skinsgiveaway #cryptogiveaway #bitcoingiveaway\n#etherumgiveaway #freecrypto #freebitcoin'	2019-12-04	0.5
98	b'The term Censorship Resistant Money gets thrown around a lot in the #Bitcoin world. Real World censorship resistance will come from using crypto for payments. This is why #PayWithLitecoin is so important, it\xe2\x80\x99s about Censorship Resistant Money and Payments for a Better Future!!'	2019-12-04	0.275
99	b'Nearly all central banks are creating their own digital currencies.\n\nThat means every transaction will be tracked.\n\nBitcoin preserves the benefits of cashlike privacy while being designed for the digital age we live in, giving us a way to opt-out.'	2019-12-04	0.13939393939393938
100	"b""How can a younger generation play defense against economic oppression by an older generation? Censorship-resistant portable equity-based monetary sovereignty! #Bitcoin. \n\nThanks @KennedyFinance, GATA's Founder @LeMetropole & @zerohedge @DavidBCollum. https://www.youtube.com/watch?v=J2eRnACPEh0 \xe2\x80\xa6"""	2019-12-04	0.15208333333333335
101	b'Get on Twetch and start earning and using your #BitCoin :) '	2019-12-04	0.5
102	b'we just deployed an update for revenue sharing on all types of twetches!\n\nnow when users interact with a branch or reply to\xe2\x80\xa6'	2019-12-04	0.0
103	b'$SbeS power hour  let\xe2\x80\x99s show these Gimps some reversal filings and #merger are next in line! #HODL \nIf filings drop AH Tomorrow will be crazy \n\n$ttcm $zmrk $qalb $clsi $hmla $xrp $btc $mxmy $data $spy $hdii  $cowpp $pdiv $cwtc $grnf $sdrc $felpu  #stockstowatch '	2019-12-04	-0.3
104	b'  1,475 #BTC (11,010,675 USD) transferred from unknown wallet to #OKEx\n\nTx: https://whale-alert.io/transaction/bitcoin/29ee8ee73769581d5447868098addb5b21cda3440346d87d803c231fe2f3e7c0/1 \xe2\x80\xa6'	2019-12-04	-0.1
105	b'Switching it up for tonite @btccentermiami with \xe2\x80\x98The Split\xe2\x80\x99 and \xe2\x80\x98I Am Satoshi Nakamoto\xe2\x80\x99 - 2k off for a fiat purchase. With BTC keeps being \xe2\x80\x9cstable art\xe2\x80\x9d pegged to 1 BTC '	2019-12-04	0.0
106	b'The European Central Bank just said it needs its own digital currency.\n\nYou can choose Bitcoin, and sign transactions with your own private key, or you can choose their digital currency and let her sign it for you. '	2019-12-04	0.15
107	b'Read the story about @Give_Bitcoin here: https://bitcoinmagazine.com/articles/givebitcoin-wants-you-to-give-bitcoin-this-holiday-season \xe2\x80\xa6\n\n... and read the story about The Giving Block here '	2019-12-04	0.0
108	b'This episode of the Weekly Bits podcast with @peterchawaga\nand @AsILayHodling covers two programs focused on accelerating bitcoin-based giving, including @Give_Bitcoin, and The Giving Block. '	2019-12-04	0.0
109	b'Funds targeting cryptocurrencies like Bitcoin are closing at a rapid clip while big institutional investors sit out the market '	2019-12-04	0.0
110	"b""Certainty about the future makes for great investment decisions - it is easy to schedule your time knowing when the sun will rise, isn't it? When it comes to investing, what is more certain than 21 000 000 bitcoin cap? How does it feel knowing your savings cannot be diluted?"""	2019-12-04	0.3895238095238095
111	b'A Merry @Layer1Pod Christmas! #Bitcoin #Giveaway\n\nRetweet Winner $25 BTC\n  Grand Prize Winner $250 BTC\n\nRules to enter: '	2019-12-04	0.5
112	b'Watching @BMW closely in 2020 \n\n$VET $BTC $XRP $VTHO $ETH $TRX $BNB $NEO $ZIL $DAG $OCE'	2019-12-04	0.0
113	b'It\xe2\x80\x99s serious when @BMW writes an article about blockchain. \n\nWe know Veryficar is internally being tested, which\xe2\x80\xa6'	2019-12-04	-0.16666666666666666
114	b'Don\xe2\x80\x99t miss out!!\n\nStart an account today @ http://TREOS.io \n\n#TREOS $TRO $GCR #Affiliate #Gold #StableToken #Gold #Crypto #CryptoNews #Cryptocurrency #Bitcoin #BitcoinNews $ETH $BTC $EOS $LTC $BCH'	2019-12-04	0.0
115	b'WHOA.\n\nFrance\xe2\x80\x99s central bank will be launching a digital currency.\n\nJust a matter of time before every central bank pursues this strategy.\n\nBitcoin has the one advantage that these central banks can\xe2\x80\x99t copy though \xe2\x80\x94 separation of state and money created by true decentralization.'	2019-12-04	0.06999999999999999
116	b'A cashless society is a surveillance society without Bitcoin.\n\nBitcoin is our only way to opt-out of this Orwellian future.'	2019-12-04	0.0
117	b'1,000 #BTC (7,482,229 USD) transferred from #Coinbase to unknown wallet\n\nTx: https://whale-alert.io/transaction/bitcoin/721fd8b12f0407e42dd603d2cc2ae089448ce29716c76cb17a95ae4fc707651f/2 \xe2\x80\xa6'	2019-12-04	-0.1
118	"b""Apollo Facts\nA dose of Apollo facts you did and didn't know!\n\nFact #114 #DAB\n\nFind all our locations here: http://apollocurrency.com/en/decentralized-bank \xe2\x80\xa6\n \nWhat's Next? #apollonauts\n \n#apl #bitcoin #btc #cryptocurrency"""	2019-12-04	0.0
119	b'I\xe2\x80\x99ve decided I\xe2\x80\x99m going to do it.\n\nI\xe2\x80\x99ve got 4 books in the works & publishing the first (a collab) shortly.\n\nThe Guide to Investing in Bitcoin\nA qualitative & quantitative analysis on Bitcoin, the evolution of money & how you can get exposure safely.\n\nDesigned to be read in a day'	2019-12-04	0.25
120	b'Co-Founder & CEO of Lolli, @alexadelman, is going on @FoxBusiness with @LizClaman at 3p ET to talk about mainstream bitcoin adoption, the intersection of bitcoin & commerce, and http://Lolli.com .\n\nSpread the word and be sure to tune in!'	2019-12-04	0.625
121	b'The technology and user experience that first made Bitcoin popular is called Bitcoin Cash today.'	2019-12-04	0.425
122	"b""BREAKING: France's central bank will launch tests on its own digital currency by next year.\n\nWithin a decade, governments, banks and corporations went from laughing at the idea of bitcoin to trying to imitate it. \n\nThat should blow your mind."""	2019-12-04	0.15
123	"b'#UPDATE ""We want to start running experiments rapidly and will launch a call for projects before the end of the first quarter of 2020,"" said Bank of France governor Francois Villeroy de Galhau, as concern grows among\xe2\x80\xa6'"	2019-12-04	0.25
124	"b'@digitalassetbuy @BakkupBradley @HamEggsnSam @Kevin_Cage_ \n@Bakkt\n\nIs it just me, or is 125M$ insurance too small to really start a ""Crypto rally"", considering BTC alone has a MC at 135B$ ? \n\nI think, when a big player enters this space (like DAI has taked '"	2019-12-04	-0.016666666666666663
125	b'The phones are ringing off the hooks at the New York offices of BitOoda (@BitOodaLLC), a financial services and brokerage firm that advises bitcoin mining companies and investors in the #bitcoin space on investment strategies and risk management. '	2019-12-04	-0.02121212121212122
126	b'#Bitcoin Whale Withdraws $313M: Equivalent to 1/3 of Bittrex\xe2\x80\x99s Reserves '	2019-12-04	0.0
127	"b""Bitcoin is not just a technology, financial instrument, or consumer application...it's an entire monetary system supported by technology, says @LucasNuzzi"""	2019-12-04	0.0
128	b'Negative interest rates starting to hit consumers. The more this happens, the more people will look for alternatives.\n\nKeep your savings in fiat in banks and watch it wither away, or exit to better money. Your choice.\n\n#bitcoin '	2019-12-04	0.24
129	b'After five years of negative rates imposed by the ECB, German lenders are breaking the last taboo: Open floodgates to neg rates for all savers. Deposit charges reach average retail clients in latest moves. 25% of\xe2\x80\xa6'	2019-12-04	0.00833333333333334
130	b'A legal casino , white label one, where you can use #casinocoin coming soon ! stay tuned https://csc.goodgaming.com/  #CSC #BTC #XRP #bitcoin'	2019-12-04	0.1
131	b'The underworld of bitcoin and other cryptocurrencies now has its own Valachi papers, detailing how criminals laundered a record $3.7 billion so far this year, but with a blockchain twist http://on.forbes.com/60171rPIS '	2019-12-04	0.19166666666666665
132	b'Cane Island Analyst Timothy Peterson maybe one of the only analysts to have accurately predicted the end of year bitcoin price . \n\nHis analysis back in March this year, stated that $BTC would price in at $7,800 by the end of December.  '	2019-12-04	0.13333333333333336
133	b'Update on the $BTC weekly chart:\n\n50 & 100 MA golden cross is still intact, and we have confirmation of a bounce on fibonacci support from the bottom in December last year to the top of 2019 in June...\n\nGet ready  '	2019-12-04	0.2
134	b'TODAYS MARKET UPDATE NOW LIVE ON @Streamanity !\n\nBITCOIN BULL RUN 2020!?!?!\n\nCheck it out! Leave a comment below with your thoughts!! '	2019-12-04	0.6502324884588068
135	"b""I'm a proud Patreon supporter of @aantonop and am very thankful for what he has done for the #Bitcoin space.\n\nMutual backslapping in our little echo chamber is easy. I applaud everyone who actively tries to expand the audience of us all.\n\nDon't let the thought police get you! """	2019-12-04	0.22416666666666668
136	b'$SbeS they are trying hard to bring it down! Long and strong knows the ceo is working hard behind the scene filings and #merger are next in line! #HODL \n\n$ttcm $zmrk $qalb $clsi $hmla $xrp $btc $mxmy $data $spy $hdii  $cowpp $pdiv $cwtc $grnf $sdrc $felpu  #stockstowatch '	2019-12-04	-0.11349206349206352
137	b'#bitcoin\n\nCurrently looks like a resistance retest with rejection.\n\nPretty straight forward if the daily candle closes below the 11ema today.\n\nThe fractal lives on... https://twitter.com/nebraskangooner/status/1200829056092168193 \xe2\x80\xa6'	2019-12-04	0.1125
138	"b""Join @Blockstream Customer Support Lead @Mario_Gibney on Dec. 10 @ 2:00 UTC for the #Bitcoin Primer Webinar 01; the first of a multi-part series on Bitcoin's key properties, predecessors, & how Bitcoin solves the double-spending problem. Register now!  https://blockstream.clickmeeting.com/bitcoin-primer-webinar-part-01/register \xe2\x80\xa6"""	2019-12-04	0.125
139	b'Bitcoin halving candles '	2019-12-04	0.0
140	b'\xe2\x80\x9cConsidered as money, Bitcoin has been something of a letdown But if you think of it as a financial betting game, it has been a fantastic success.\xe2\x80\x9d http://jpkoning.blogspot.com/2019/11/bitcoin-11-years-in.html \xe2\x80\xa6'	2019-12-04	0.075
141	"b""For years I've been trying to be the biggest clown in bitcoin but Andrea's has me beat by a mile."""	2019-12-04	0.0
142	b'\xe2\x80\x9cFor nearly two years now, we have not seen much in the way of upward movement of this currency\xe2\x80\x9d\n\n1. bitcoin is up ~100% this past year\n\n2. zoom out '	2019-12-04	0.01666666666666668
