	Tweets	date	polarity
0	"b""Bitcoin doesn't care about identity politics."""	2019-12-03	0.0
1	b'Bitcoin hovers around $7,300 as markets mostly trade sideways '	2019-12-03	0.5
2	b'Squire Mining Announces Testing of Bitcoin SV Node\nhttps://ceo.ca/@nasdaq/squire-announces-testing-of-bitcoin-sv-node \xe2\x80\xa6'	2019-12-03	0.0
3	b'999 #BTC (7,271,659 USD) transferred from #OKEx to unknown wallet\n\nTx: https://whale-alert.io/transaction/bitcoin/ffa971721ded8cfaf8626954b6a090d0749225aabca8c419b28e316e1379a113/1 \xe2\x80\xa6'	2019-12-03	-0.1
4	b'New Member of @ApolloCurrency \n\nMr. Jorge Sebasti\xc3\xa3o\nCTO - Huawei Technologies\n\nAdvisor - Blockchain Security - Apollo Fintech\n\nIt`a a steal!! Join us Apollonauts before it`s to late!\n\n#BTC #ETH #XRP #LTC #TRX\n\n@djajmora\n@KenB_APL4Life\n@Apollojunkie'	2019-12-03	-0.0809659090909091
5	b'For years I thought...\n\n\xe2\x80\x9cit can\xe2\x80\x99t only be me\xe2\x80\x9d, \n\nbut I could never find anyone who felt the same way. \n\nThen I found bitcoin. \n\nThen I found bitcoiners. \n\nFucking love you guys '	2019-12-03	0.16666666666666666
6	b'You can add all the sprinkles you want to #Bitcoin but in the end it\xe2\x80\x99s still a _____. \n\n@APompliano'	2019-12-03	0.0
7	b'Tippin Time\n 0.04 XRP for 25 People\n Tag & Follow\n \n @linkupfounders\n @bitcoin_clara\n @LinkUp_ID\n @LinkUpAR\n @LinkUpVN\n @LinkupKhmer\n @LinkUpRCI\n @LinkupGemini\n @LinkupIta\n @LinkupFr\n @LinkupPhil\n @Linkupgerman\n @LinkUpTurkish\n \n #LinkUp #Comingsoon'	2019-12-03	0.0
8	b'Yo\n\nEnter To Win $100 of BCH\n\nIs Ethereum Dead? \nCheck out my Opinions Here.\n\nRETWEET, WATCH video then Follow pinned comments instructions\nhttps://youtu.be/TX2ByYKpXgk \n\n#Bitcoin #cryptocurrency #blockchain  #Ethereum'	2019-12-03	0.30000000000000004
9	b'CC Forum Investment in Blockchain London 2019\n\nThe Great Jorge Sebastiao\nHuawei CTO\nTop Security Expert\nA part of Apollo Currency Team \n\nhttps://youtu.be/3GtiYk8irT8 \n\n#apollocurrency #crypto #bitcoin #eth #xrp #xlm #xvg #blockchain #tech #investors #realestate'	2019-12-03	0.65
10	"b'When I say bitcoin fixes (@BitcoinFixes) this I\'m not necessarily exaggerating; often I\'m attempting to extrapolate the impact of hard money beyond the first order impacts.\n\n""Soil Erosion, Wolves Fix This"" is true and unexpected because ecosystems (like markets) are complex.'"	2019-12-03	0.018055555555555557
11	b'14 Wolves transformed Yellowstone National Park.\n\nThe Wild Life, the course of the river, and the entire\xe2\x80\xa6'	2019-12-03	0.1
12	b'Me: hmmm I wonder how my imaginary internet money is doing... \n\nBitcoin: Are you in the right headspace to receive information that could possibly hurt you?'	2019-12-03	0.14285714285714285
13	b'Path of a #CyberAttack [Infographic]\n\n#CyberSecurity #infosec #fintech #markets #databreach #Malware #socialmedia #blockchain #btc #darknet'	2019-12-03	0.0
14	b'British Virgin Islands and LIFElabs join hands to launch a digital currency\n#instacryptocurrency #instaeth #cryptocurrency #btc #dapp #hodl #node #hardcap'	2019-12-03	0.0
15	b'We are now trading live on Alterdice exchange!\n\nhttps://alterdice.com/trading/HLSBTC \n\n#HeliosProtocol $HLS $ETH $BTC #coinmarketcap #trading #finance #exchange #listing'	2019-12-03	0.17045454545454544
16	b'This might be the most important 10 minutes of information the Bitcoin Cash community will have gotten the next few months '	2019-12-03	0.175
17	b'Bitcoin Cash: Color Wars https://www.pscp.tv/w/cLbX-DY4NTEyNzl8MXlOR2FwT3pqYmxLasUkvmpUvLMBrbz1ctXkks2-EGj0IlvUjDGNqBCTLrTM \xe2\x80\xa6'	2019-12-03	0.0
18	b'Ouch... \n\nIn 2017 I cashed out 10 BTC for $10,000 shocked at $1,000 threshold. \n\nAND \n\nGave 10 BTC to USITECH for a grand total of .87 BTC back. \n\nWhat a fucking idiot  \n\nCheer up XRP-ers \n\nYou hold the future of payments online.'	2019-12-03	-0.16666666666666666
19	b'Coming to @WAX_io! Are you ready to meet Dark Country inhabitants? A supernatural card game where items are owned by players - whether alive or dead, all are ruthless\n\nGet your special offer: http://darkcountry.io \n\nWAX is the best chain for us and we also support $ETH $EOS $BTC '	2019-12-03	0.008201058201058221
20	b' Breaking #CT news \n\n#VeChain and #Insolar partnered with #CoinTelegraph \n\n\n\nThe best is yet to come \n\n$VET $VTHO $OCE $XRP\n\n$BTC $ETH $LTC $BCH $VSYS $IOST $Link $bnb $JUR $SHA $CRO $RVN'	2019-12-03	1.0
21	b'Cointelegraph is launching a consulting division. Along with partners Insolar and VeChain, the company aims to drive enterprise blockchain adoption https://cointelegraph.com/news/cointelegraph-launches-consulting-division-to-drive-enterprise-blockchain-adoption-partners-with-insolar-and-vechain \xe2\x80\xa6'	2019-12-03	0.0
22	b'The executives that were early to having an Internet strategy ended up looking like geniuses years later.\n\nThe executives that are early to having a Bitcoin strategy will end up looking like geniuses years later.\n\n@jack is already executing on this. Who will be next?'	2019-12-03	0.04
23	b'Went from super weak to bad btc  I hate makeup   be catfishing  '	2019-12-03	-0.38541666666666663
24	b'HOT MOM CHECK . '	2019-12-03	0.25
25	"b""Court Rules One of Europe's Biggest Banks Can Block People From Investing in Bitcoin and Crypto """	2019-12-03	0.0
26	"b""Welcome to the Team Jorge. \n\nIt's a pleasure to have someone with your experience and expertise on the Team . \n#apollocurrency #crypto #bitcoin #eth #xrp #blockchain"""	2019-12-03	0.8
27	b'The Apollo Team is Growing!\n\nPlease give a warm welcome to our newest Apollo Team member!\xe2\x80\xa6'	2019-12-03	0.7
28	b'Daily news and #bitcoin market update is up folks!\n\nTopics:\nSofi BitLicense for NY\nNordea Bank bans employees from bitcoin \n\nWatch and sub here:\nhttps://youtu.be/S3lF3mCltCw '	2019-12-03	0.0
29	b'Join our telegram community https://t.me/bankrollnetwork/ \xe2\x80\xa6 and connect with all the #Bankroll users, exchange ideas and ways to promote the best #tron Dapp!! \n\n #BNKR #TRON #TRX #BITCOIN #STAKING #entrepreneur #money #btc #wealth #entrepreneurship'	2019-12-03	1.0
30	"b""$BTC Update: Some macro scenarios I've been toying with. 1. 7550-7700 \xe2\x80\x94> LL\n2. 7550-7.7 \xe2\x80\x94> S/R flip \xe2\x80\x94> move to Kijun (8.5) for LH \xe2\x80\x94> LL\n3. LL no waiting. \nI have no idea which (if any) will play out but I always premeditate a plan. Invalidation of bearish bias above 9-9.4 #crypto"""	2019-12-03	0.0
31	b'To visualise the path that Bitcoin took, take a look...  pic.twitter.com/ogLGHYk8RW'	2019-12-03	0.0
32	b'820 #BTC (6,020,069 USD) transferred from unknown wallet to #OKEx\n\nTx: https://whale-alert.io/transaction/bitcoin/107ca3f76d5dcc5824da62f7deafe2d42f46accd61181b2131fc55e8ff369b30/1 \xe2\x80\xa6'	2019-12-03	-0.1
33	b'TIPPIN TIME for 20 people\n\nTAG & FOLLOW\n\n@linkupfounders\n@bitcoin_clara\n@LinkupID\n@linkupar\n@LinkupVN\n@LinkupKhmer\n@LinkupRci\n@LinkupGemini\n@LinkupIta\n@LinkupFr\n@LinkUpPhil\n@Linkupgerman\n@LinkupTurkish\n\n#linkup #ComingSoon'	2019-12-03	0.0
