	Tweets	date	polarity
0	b'Weekly still looking weak, didnt get the close above prev swing low that I was hoping for. Doesnt give me much confidence in low being in. Watching 62-58 over next few weeks. $BTC '	2019-12-01	-0.05357142857142857
1	b'\xe2\x80\x9cThe Double Halving\xe2\x80\x9d - Block reward gets cut in half right after Plus Token gets done unloading 200k BTC.'	2019-12-01	0.03968253968253968
2	"b""Great piece on the anatomy of a bitcoin market manipulation event. @GalenMoore explains how investor pseudonomity, combined with exchanges' stop-loss risk management practices, enable manipulators to make short-sale killings."""	2019-12-01	0.8
3	b'Imagine what it would be like if billions of #VergeCurrency $XVG were donated to install cell towers, toilets, and wind turbine and solar panel farms in areas which lack all the above. I would if I could afford it.  Can you? http://link.medium.com/Tyf8EsoN41  #philanthropy #bitcoin'	2019-12-01	0.0
4	b'$100 of BCH\n\nTo someone who....\n\nCOMPLETES the following sentence and RETWEETS\n\nThe best part about December is......\n\n#BitcoinCash #Sunday #bitcoin #sundaymood'	2019-12-01	0.5
5	b'$SbeS When Tian Ning becomes the new $SBES CEO  at 0.25 #banktank will be able to give and help people in need hot #stockstowatch filings  SaaS merger about to pop  \n\n$ttcm $zmrk $qalb $clsi $hmla $xrp $btc $mxmy $data $spy $hdii  $cowpp $pdiv $cwtc $grnf $sdrc $felpu'	2019-12-01	0.29545454545454547
6	b'Understand this argument but let\xe2\x80\x99s not forget, the U.S. isn\xe2\x80\x99t the only democracy being impacted by manipulation on social. If @jack uses time abroad to understand that, and not just the future of bitcoin... '	2019-12-01	0.011111111111111112
7	b'Part-time CEO of company responsible for much of the outrage & division in society, used by Russia to subterfuge our election (effort continues today), a company still failing to address abuse, moves to Africa for half an election yr. Corporate negligence. https://www.theguardian.com/technology/2019/nov/29/twitter-jack-dorsey-africa-move \xe2\x80\xa6'	2019-12-01	0.05833333333333334
8	b'We are less than 6 months from the $BTC halving. Plan accordingly. '	2019-12-01	-0.16666666666666666
9	"b'$BTC #Bitcoin Weekly chart is on track for a ""bullish harami"" at the lower BB '"	2019-12-01	0.0
10	b'Re-bought $atom, $btc\n\nalso got some dank breakfast '	2019-12-01	0.0
11	"b""Please Retweet!\n\nConfirmed! US Gov't is going after your crypto!\nCritical that this happens for #crypto success\n$VET #Microsoft Partnership!\nSoon as this happens, I flip bullish.\nWhale activity rising!\nBiggest #bitcoin buy signal."""	2019-12-01	0.3645833333333333
12	b'Those of you in the US:\n\nWhich exchange do you use to buy $BTC from your bank?\n\nI\xe2\x80\x99ve always used Coinbase but the fees are '	2019-12-01	0.0
13	"b""4.8x leverage on BTC without borrowing, a #YellowHat from Beijing just spun up a decentralized BitMex contender http://mcdex.io  on mainnet with a pretty gnarly UIUX hack over a scalar market base. PERP coming soon. Welcome comments @tomhschmidt @0xlildex @joeykrug @zhusu \xe2\x80\x93 itt: Trader Joe's"""	2019-12-01	0.08333333333333333
14	b'The #BitGreen Chain Swap is a major success! We are now on the new $BITG blockchain with #masternodes and POS built on Bitcoin Core 0.18. The chain is stable and MN rewards begin in less than 2 days at Block 7500. '	2019-12-01	0.10179924242424243
15	"b""$BOLT | $BTC Update\n\nRecent circumstances turned this into a pretty wild chart but the 100-110 sats support area did end up holding.\n\nThe chart is starting to look like it wants to start creeping up again.\n\nI'm still convinced the next few months should be great for @Bolt_Global."""	2019-12-01	0.14375000000000002
16	b'Bankroll Network Cyber Monday\n\n1 M TRX rolling in 200 TRX batches on Bankroll Luck starting 5am GMT Monday 2nd Dec\n\nGet your buddy rewards, Credits, Moon & BNKR divs\n\n@Bankroll_Status\n\nhttp://bankroll.network \n\n#tron #trx #crypto #blockchain #cryptocurrency #btc #bitcoin '	2019-12-01	0.0
17	b'Yahoo Finance Brings Bitcoin, Ethereum, XRP and Extensive Crypto Data to 70 Million Users '	2019-12-01	0.0
18	b'TIPPIN TIME\nTAG FRIENDS\n0.04 for 25people \nFollow\n\n@bitcoin_clara\n@LinkupAR\n@LinkupVN \n@LinkupKhmer\n@LinkupRCI\n@LinkupBangla\n@Linkup_UG\n@linkupus\n@LinkupE\n@LinkupIndia\n@LinkupGemini\n@LinkupRsa\n@LinkupIta\n@LinkupFr\n@LinkupPhil\n@Linkupgerman\n@LinkUpTurkish\n\n#LinkUp #Comingsoon'	2019-12-01	0.0
19	"b""This Is The Case For (At Least) A Small Allocation To Bitcoin. Also, Why I'm All In on Bitcoin and NOT an Altcoin."""	2019-12-01	-0.275
20	"b""YOU KNOW YOU NEED TO HAVE YOUR BTC IN YOUR OWN WALLET YOU HAVE THE KEYS TO IN 1 hour 27 minutes right? You can't claim free HEX from BTC on an exchange!"""	2019-12-01	0.4619047619047619
21	"b'Treshawn ""Snoopy"" Ray\n3 year Varsity Starter at QB/SS\n3 Year Captain\n2 Time First Team All County\nBTC/Crab Bowl All Star\nhttps://www.hudl.com/video/3/8108953/5dde8326a6764214d4a3ede9 \xe2\x80\xa6 #hudl'"	2019-12-01	0.25
22	"b""EVEO 6th country listing\n\n\xef\xbc\x9dSleeping Giant Cryptocurrency No.1 exchange=\n\n\xe2\x96\xa0Date\xe2\x96\xa0Nov.22 2019 12UTC.(PM9 JST)\n\xe2\x96\xa0Pair\xe2\x96\xa0BTC/ETH/USD/JPY/RUB\n\nfeature\n1)market maker's reward\n2)gaming casino Setting\n3)fauset bonus every day\n\n\xe3\x80\x90CREX24\xe3\x80\x91\nhttps://crex24.com/ja/exchange/LTC-BTC?refid=zirt6x5vp5ff1pynzk08 \xe2\x80\xa6\n\n#CREX"""	2019-12-01	0.0
23	b'1 + 1 = 2\n3 * 3 = 9\n1 ZEC = 7 BTC\n\nNUBERS DONT LIES BRO'	2019-12-01	0.0
24	"b""Spent the holiday over eating and DD'ing. \n\nYou're welcome.\n\n$axxa $btc $ltc $aalp $ttcm #bitcoin #stocks #otc #SFvsBAL #PHIvsMIA #RavensFlock #Packers #Ravens #Colts #OleOut pic.twitter.com/kfmmYdf6V7"""	2019-12-01	0.35000000000000003
25	b'Taking your gf and your bitcoin '	2019-12-01	0.0
26	b'Which coin is nearly & identical twin to bitcoin?'	2019-12-01	0.1
27	b'As preluded a few hrs ago in Telegram, #CME #Bitcoin futures market opened today with a large gap down\n$BTC\n\nhttps://t.me/BrentsTradeLog '	2019-12-01	-0.047089947089947105
28	b'Completely restructuring the economy is the only way to \xe2\x80\x9csolve\xe2\x80\x9d (reduce, mitigate) climate change in anthing but the most horrifically disastrous dystopian manner. \n\nBut, YOLO, guess we\xe2\x80\x99re all too busy mining bitcoin to pay attention to that fact apparently. '	2019-12-01	0.008333333333333338
29	b'I will not vote for a socialist who thinks that completely restructuring our economy is actually the way to solve climate change'	2019-12-01	0.05
30	b'Atheios \xe2\x80\x94 Preparing for the game\n\nhttps://medium.com/@atheiosteam/atheios-preparing-for-the-game-f2e613031e2b \xe2\x80\xa6\n\n$ATH $BTC $ETH $XRP $LTC $LINK $ENJ $BNB $BAT $ADA $NEO $QTUM $HOT $OMG  $DCR  $ZIL $REP  $MKR $ETC $XEM $ZEC $WAVES $ZRX $LSK $BCN $NANO $EOS $NPXS $DGB $XLM $TRX'	2019-12-01	-0.07500000000000001
