	Tweets	date	polarity
26	"b""Check out a great interview with our CEO Simon and @BitcoinMagazine! StormX has been one the leading crypto applications allowing a path to Bitcoin without the need of speculation. Read up on some of our progress and where we're headed! """	2019-12-20	1.0
27	b'StormX CEO @SimonYuSEA wants to provide thousands of #bitcoin in sats-back rewards through the @Storm_Token app and expand to Europe and Asia in 2020.\nhttps://bitcoinmagazine.com/articles/video-stormx-ceo-simon-yu-micro-rewards-sats-back-bitcoin \xe2\x80\xa6'	2019-12-20	0.2
28	b'Lock Price for #bitcoin 12/20/2019 is set at $7300 per bitcoin. * The lock price changes during the day with the market. #BTC #bitcoin #BTCPriceLock #bitcoinpricelock'	2019-12-20	0.0
29	"b""Recently #bitcoin swept range low, then range high, then range low, then range high again.\nIt's just ranging but at least acknowledge the range and where it's at if you're going to attempt to trade it."""	2019-12-20	0.003333333333333336
30	b'$DATA\n\nNice little breakout & retest on LTF.\n\nPray for no large move from Bitcoin '	2019-12-20	0.10178571428571427
31	"b""I'm no fan of Facebook's ZuckBucks, but I agree with @jack's views on decentralizing social networks. I don't believe a blockchain is required.\n\nI recommend listening to Jack on Tales from the Crypt with @MartyBent. He talks a lot about his views on the internet and bitcoin."""	2019-12-20	0.03333333333333333
32	b'Account avatars and images should be somewhat protected.\n\nI hate when I see that some of my friends have other people using the same image as them.\n\nI know, its trivial, but in a space of avatars this becomes part of their identity to me. $BTC '	2019-12-20	-0.30833333333333335
33	b'Who are the last bitcoin only people?\n\nThey are becoming fewer by the damn day now as they sell the fuck out and cuck up to shitcoin companies.'	2019-12-20	0.012499999999999997
34	b'Bitcoin is following this gold fractal with an eerie symmetry $BTC '	2019-12-20	-0.25
35	b'i tink btc go up to 8200'	2019-12-20	0.0
36	b'All models are wrong, but some are useful. And the s2f model is currently the best tool to evaluate the extent of animal spirits in the Bitcoin market. Given that still very few market participants have a solid understanding of Bitcoin, having such a yardstick can be useful.'	2019-12-20	0.10500000000000001
37	b'Making it clear this is no shill, just an observation \n\n$BSV recently passing $BTC in daily transactions is very interesting\n\nsource for data: https://bitinfocharts.com/comparison/transactions-btc-bsv.html#1y \xe2\x80\xa6'	2019-12-20	0.1875
38	b'All I want for Christmas is for this to be real '	2019-12-20	0.2
39	b'If you bought $link at ico price - + 0.11$ - 0.12$ you would have 9.45x btc return, 38.19x eth return, and 16.68x usd return. This is just 2 years ago. Let it sink in. #Chainlink'	2019-12-20	0.0
40	b'This is gonna Trigger  the  hell out of them.  How long before a TDS hashtag is  born over a fake (but  very  funny) Trump letter?'	2019-12-20	-0.07500000000000001
41	"b""'trivially fixing' the rbf 'problem' is not the point. RBF is not a problem. The problem is trying to use Bitcoin as a retail payment system, which it is clearly not designed to do. Lightning fixes this, but it's a slow education process! Been running it long before lightning."""	2019-12-20	-0.15833333333333335
42	b'How to use @bisq_network video series now accessible in 5 languages.\n\nChinese\nPortuguese\nFrench\nSpanish\nEnglish\n\nHelp your friends and family get #Bitcoin securely and privately.'	2019-12-20	0.11071428571428572
43	b'8k twitter followers surprise #Bitcoin $BSV giveaway is still on will you get me there?'	2019-12-20	0.0
44	b'Wen Darth Maul? \n\n$BTC #Crypto'	2019-12-20	0.0
45	"b""You know people are capitulating when they're asking you to follow @loomdart to get him over 100k followers... because he promised that would be the bottom for Bitcoin\n\nDesperation. Misery. Despair."""	2019-12-20	0.0
46	b'Start building your #crypto portfolio today\n Use it for gifts or save for your future\n\nDownload @dropbitapp on your phone\nhttp://dropbit.me/r/@LucasCosolo \nThis is your wallet!\n\nEarn free #Bitcoin to put in your wallet with @EarnSats\nhttps://www.earnsats.co/?r=LucasCosolo \n\n@coinkit_ mon 1 100 $TZC'	2019-12-20	0.2
47	b'Too risky to buy now and too late to buy tomorrow.\n\n#bitcoin'	2019-12-20	-0.3
48	b'I will give you 1$ btc by regist using my refferal link , regist using twitter, regist here and coment your twitter username, i will give 1$ instanly https://dropbit.me/r/@setyaaa14 \n\n@coinkit_ mon 1 100 $tzc'	2019-12-20	0.0
49	"b""This is actually the same price for Bitcoin I'm expecting, as shared in a video I made about 8 months ago. \n\nSimply by looking at gains Bitcoin has made in prior bull runs, I'm expecting a peak of around 250k, come this next one. """	2019-12-20	0.0
50	"b""Could #bitcoin hit $250,000 in the next two years? @BKBrianKelly and @fundstrat's Tom Lee help us break down longtime venture capitalist Tim Draper's bold call. """	2019-12-20	0.05925925925925924
51	b'12/20/19 UPDATE: Net Assets Under Management, Holdings per Share, and Market Price per Share for our Investment Products.\n\nTotal AUM: $2.0 billion\n\n$BTC $BCH $ETH $ETC $ZEN $LTC $XLM $XRP $ZEC'	2019-12-20	0.0
52	"b'.@RiverFinancial offers recurring buys, dollar cost averaging tools and will even provide Lightning network deposits and withdrawals. \n\nAnd it\'s all bitcoin focused, @ecurrencyhodler espoused.\n\n""We\'re not a like a crypto company. We\'re a bitcoin financial institutions,""'"	2019-12-20	0.05
53	"b'What a clown. \n\n- Creates dishonest/manipulative ""exploit"" video \n- Large AUS payment network TravelbyBit drops Bitcoin and bcash. Now only accepts lightning payments \n- Bcash community still promotes 0 conf transactions  '"	2019-12-20	0.10714285714285714
54	b'At this very moment you can go and double spend $BTC at over 200 locations across Australia, thanks to @TravelbyBit powered by @Binance! \nhttps://youtu.be/lLkiu8zs318 '	2019-12-20	0.15
55	b'Nawapee thread uzito ya Bitcoin alafu nistep nifocus on the Technology of the decade - Internet 2.0 and Web 3.0'	2019-12-20	0.0
56	b'We urge merchants to not bring support back for BCH though because it could be single-handedly reorged by most BTC mining pools at any time though, even after 1-10 confirmations.'	2019-12-20	0.25
57	b'Tell me why you love bitcoin?'	2019-12-20	0.5
58	"b'""At the end of the day, everyone has to believe in something; might as well believe in something verifiable and unforgeable.""  - @FriarHass \n\nNow in audio, Hass McCook\'s sermon of the True #Bitcoin Way -\n\n""The Passion of The Believers""\n\nhttps://anchor.fm/thecryptoconomy/episodes/CryptoQuikRead_333---The-Passion-of-the-Believers-Hass-McCook-e9meej \xe2\x80\xa6'"	2019-12-20	0.062499999999999986
59	b'Is this real?  Please tell me this is real.  Oh my god please tell me this is real.'	2019-12-20	0.20000000000000004
60	b'#Bitcoin to $250,000 by 2022 $BTC #Cryptocurrency'	2019-12-20	0.0
61	b'#BTC vs #XRP - What do you choose?'	2019-12-20	0.0
62	"b""Thanks for the support \n\nAs community SR we:\n Guard the #TRON ecosystem & its community\n Maintain 99.71% block productivity\n Provide #TronWallet w/ 12k DAU & 50k MAU\n 80% #TRX voter rewards\n\nWhat's next?\n Bitcoin support on mobile\n Multi-Coin wallet\n\n#VoteTronWallet"""	2019-12-20	0.1
63	"b""I don't usually campaign for any Super Representatives. I want you to make your own minds up.\n\nBut I would like to see a few more votes go to @TronWalletMe to give\xe2\x80\xa6"""	2019-12-20	0.19666666666666668
64	"b'""Building a Stronger Bitcoin Cash Community in 2020"" by jonald_fyookball on http://read.cash '"	2019-12-20	0.0
65	b'To celebrate Christmas, we are opening our GBP - BTC  and GBP - ETH order books \xe2\x80\x94 offering market-leading pricing and liquidity \xe2\x80\x94 with 30 days of fee free trading! Deposit + withdraw in minutes via faster payments here: https://bit.ly/35JhuYe   #happychristmas'	2019-12-20	0.5
66	b'I still miss Jerry.\n\nHe dedicated his last days to help promote BitCoin - he believed it was important enough.\n\nWe should do something coming June 3rd to honor Jerry. '	2019-12-20	0.1
67	b'I hope some day I will help pick up fighting the good fight with you all. \nLove  to you all \nJerry, Brandie French\nJerry 1974-June 3rd 2019'	2019-12-20	0.3
68	b'one of the swing setups id be looking for would be spike towards 8300, invalidation clean smash above 8650 targetting 6k then 4300 if it breaks below 6k. If we make a clean break above 8650, thats when i change my htf bias #btc'	2019-12-20	0.18333333333333335
69	"b""ideal scenario....arrows are where i'd look for entries #btc """	2019-12-20	0.9
70	b'Ep 123 of @TFTC21 is live now! I sat down with Bitcoin Sign Guy to discuss:\n\n-@urbit \n\nPeep it. Grow your know. Subscribe. Engage.'	2019-12-20	0.007449494949494928
71	"b""$BTC D3\n\nI really like inverted parabolas because they indicate when acceleration is about to happen.\n\nIt sometimes doesn't work, but most of time it's a pretty good indicator for when it's essential to pay attention """	2019-12-20	0.32999999999999996
72	b'It does not matter whether half of BTC transactions are really associated with illegal activity. It does matter that senior government officials are building a case for crypto-repression by saying that BTC is largely used by the criminals. '	2019-12-20	-0.0630952380952381
73	"b""American Express isn't letting my payment go through for @bitcoin2020conf because it's bitcoin related and now I have to call customer service """	2019-12-20	0.0
74	b'Please Retweet - This is HUGE NEWS!\n\nHuge victory for #crypto!\nSEC Announces big changes for #crypto!\nRegulatory Clarity is coming in 2020\n#Disney stops Justin Sun & #Tron\n#Tether Pump Coming!?\n#Ripple to thrust $XRP adoption!\n\nhttps://youtu.be/cJHe0ErosQ0 \n\n$BTC $ETH $LTC $LINK $ATOM'	2019-12-20	0.22500000000000006
75	b'Do you know how AWESOME the Lightning Network is?\n\nRETWEET FOR 3000 Satoshis!\n\nFollow @Bitsahara To WIN! \n\n10 WINNERS IN THE NEXT 2 HOURS!\n\n#Bitcoin #LightningNetwork #SSWB'	2019-12-20	0.6666666666666666
76	"b""#proofofkeys is 3rd Jan: 12 days to go \n\nI love the weekends for lots of reasons - but one of them is because #bitcoin transactions are usually super cheap.. and I'm a tight-ass with my sats.\n\nThis is the last weekend before #proofofkeys """	2019-12-20	0.24666666666666667
77	b'step by step @blockstream #Bitcoin satellite setup tutorial for off grid @bitcoin use. '	2019-12-20	0.0
78	b'Hey @notgrubles, @Excellion, @adam3us or @LinaSeiche- please #RT.\n\n[Part 1: Introduction and Installing @Ubuntu]  \xe2\x80\xa6'	2019-12-20	0.0
79	b'Make every spend come from a coinjoin #Bitcoin.'	2019-12-20	0.0
80	b'How can we work together as a community to make trading #crypto easier & more accessible to everyone?\n\n #KeepKey  @Ledger @portis_io  @Trezor \n @brave  @hashoshi4 #proofofkeys  #bitcoin '	2019-12-20	0.5583333333333333
81	b'        10,000 #BTC (72,211,514 USD) transferred from unknown wallet to #Xapo\n\nTx: https://whale-alert.io/transaction/bitcoin/178e4f67caf1b4280b51782100a63742193e9f8964969bcf73f79cf4566e3a7e \xe2\x80\xa6'	2019-12-20	-0.1
82	b'My Red Room host @BovadaOfficial told me to make a bitcoin deposit today or tomorrow for a prize on xmas day.. so i put $500 on to make some bets, and 1h 17m later its $12,000 after winning 7 or 8 bets in a row  '	2019-12-20	0.16666666666666666
83	b'I like what I see - looks like an ascending triangle forming\n\nlooks bullish af to me \n\n$BTC '	2019-12-20	0.0
84	"b""$BTC 1hr view after the big reversal from $6.4K - pretty tight range after the pullback but this setup favors the bulls as it has allowed for the EMAs to catch up on the higher time frames.  I'm still looking for a retest of the 7500-7600 range.  Look out for a new video today. """	2019-12-20	0.09155844155844155
85	"b""WE CAN'T IGNORE THIS Bitcoin Performs In Line With STOCK MARKET and DJI MATCHES Ethereum Price Chart"""	2019-12-20	0.0
86	b'Bitcoin was the top-performing asset of the decade. If you invested $1 ten years ago, it would be worth $90,000 today!\n\nWhere is #Bitcoin headed in the next decade? Comment your predictions below '	2019-12-20	0.125
87	b'$BTC\n\nTo add to the previous post... above green = good. Below green = bad. '	2019-12-20	-0.09444444444444444
88	b'Retweeting this $BTC video I did back on 12/5 because it goes over finding confluences with geometry which I feel is very important for trading\n\nAND\n\nWe got the bounce we were expecting from this video\n\nHere is the updated chart from the video https://twitter.com/SenseiHov/status/1202696601107480576 \xe2\x80\xa6'	2019-12-20	0.26
89	b'#bitcoin will be scarcer than gold '	2019-12-20	0.0
90	b'Alts are trading opportunities until proven otherwise. \n\nBitcoin is the long-term investment opportunity. \n\nThe chart in this tweet summarizes how money flows through alts in cycles all the way up & all the way back down  '	2019-12-20	-0.07777777777777779
91	b'> crypto marketcap in 2014\nUnder 10 billion usd\n\n> crypto market cap today\xe2\x80\xa6'	2019-12-20	0.0
92	b'If bitcoin went to $100 would you still be here?'	2019-12-20	0.0
93	b'Lumps of coal are so 18th century. This year, give your naughty list the rock of today: #gold. \n#DropGold $GBTC $BTC'	2019-12-20	-0.15000000000000002
94	b'This was a great conversation.\n\nWe explore many nuanced rabbit holes for $BTC, $ETH and $DCR\n\nThese projects all face immense challenges but are part of something the world has not seen for millennia.\n\nAn open battle for monetary sovereignty.\n\nPOV broadcasts it live, get into it!'	2019-12-20	0.29409090909090907
95	b'105\xe2\x80\x8a\xe2\x80\x94\xe2\x80\x8aFight Night XI: BTC vs ETH vs DCR, with @_Checkmatey_ \n\nhttps://link.medium.com/r3sIWtfYz2 \xe2\x80\xa6'	2019-12-20	0.0
96	b'#Linkup To The Moon Giveaway\n30 Ripple For 3 Lucky winners\nFollow @linkupfounders @bitcoin_clara @LinkupPakistan \nRetweet,like And Tag 3 friends\nLinkup is a messaging App that rewards people for using it.\nGiveaway ends on 24th Dec 2019.Good luck All'	2019-12-20	0.3333333333333333
97	b'I shouldn\xe2\x80\x99t have to ask someone\xe2\x80\x99s permission to use my own money. \n\n#bitcoin'	2019-12-20	0.6
98	"b""This account is a bitcoin brainwashing machine even worse than Pomp's. """	2019-12-20	-0.4
99	b'A government may already be printing its paper money to buy bitcoin.'	2019-12-20	0.0
100	b'5\\ Hopefully this will change for the better such that we all will end up with some strong fundamental models that will shape the bitcoin quant model space.\n\nAn overview of models and metrics that I consider to be the basis at the moment:'	2019-12-20	0.3111111111111111
101	b'1\\ Today PlanB and I were (among others) talking about how little people know in general about statistical modelling. If we would have received a dollar for every time the S2F model was claimed to be wrong without any evidence, we could have bought loads of extra btc by now.'	2019-12-20	-0.159375
102	b'$BTC #Bitcoin 12 hour bulls working on a consolidation break after multiple doji '	2019-12-20	0.0
103	"b""Negative adoption for both Bitcoin AND Bitcoin Cash because someone chose to expose the elephant in the room: unconfirmed transactions just aren't secure. People should have used something like $Dash InstantSend for a while now, but I think more disasters have to happen first. """	2019-12-20	0.21250000000000002
104	b'Bitcoin and Bitcoin Cash to Be Dropped at 400 Australian Merchants Post Double-Spend Exploit\n\n#Crypto #Fintech #Cryptocurrency #Blockchain #Bitcoin #Dash \xe2\x80\xa6'	2019-12-20	0.0
105	b'5 April (the birthday of the most glorious anti-KYC pseudonymous identity)? #DontKnowYourCreator'	2019-12-20	0.5
106	"b""$BTC\n\nSince the move from 6400 to 7500, we've seen:-\n\n\xe2\x80\xa2 7x 10 market sells on Mex. All long closes. All full retraced. Last three were followed by 1m order spams equaling the sell.\n\n\xe2\x80\xa2 4000 BTC shorts covered on Finex\n\n\xe2\x80\xa2 $30m Tether print\n\nI'm flat. Be prepared if you're not."""	2019-12-20	0.06874999999999999
107	"b""The most important property a blockchain protocol must have to gain widespread support from the bitcoin community is that it can't have enough potential to dethrone bitcoin"""	2019-12-20	0.225
108	b'$BTC Update: Feels like whipsaw is incoming this weekend. Stop run to 73xx before moving to 69xx seems likely. Leaning bearish until we trade above 75xx #crypto'	2019-12-20	0.0
109	"b""Here's an update though on $BTC before I get off for a bit. Max Upside is $7800-$8000, but the end result whether it rolls over here or at 8k is going to be $5800-$6100. Let it die and enjoy the holidays. Don't waste another Christmas looking at ponzi."""	2019-12-20	0.1
110	b'Nash is going to be huge in 2020. Videos are ready for launch !!\n\nBring it on !\nBtc soon !\n$NEX $BTC '	2019-12-20	0.44414062500000007
111	b'Roughly 27MM market dumped.\n\nCurrent $BTC price $7,186\n\nPosting as a reminder to see what happens.'	2019-12-20	-0.05
112	"b""If you are asking a KYC compliant exchange for permission to spend your bitcoin then they aren't your bitcoin. #proofofkeys\n\ncc: @MartyBent @TFTC21 @TraceMayer"""	2019-12-20	0.0
113	b'As you spend time with your family this holiday season, make sure you take the time to talk to them about Bitcoin (2020)'	2019-12-20	0.5
114	b'\xe2\x80\x9cBuckle-up\xe2\x80\x9d directly from Ripple\xe2\x80\x99s Head of Global Strategic Accounts. \n\nCan anyone name Bitcoin\xe2\x80\x99s Gobal Head of Strategic Accounts? \n\nHint: It is not @APompliano'	2019-12-20	0.05
115	b'Some predictions for 2020 from Team Ripple.   I think it\xe2\x80\x99s going to be quite a landmark year.  Buckle up folks! https://twitter.com/Ripple/status/1207807623992684544 \xe2\x80\xa6'	2019-12-20	0.0
116	b'Given that this 10m gibbon has market smashed 7 times now, imagine the disarray that would follow a 10m market buy on $BTC.'	2019-12-20	0.0
117	"b""I have been sparing with @_Checkmatey_ on Twitter for a while. It was fun getting him on the pod to debate. I don't think there is a podcast episode that exists that truly teases out Bitcoin, Ethereum, and Decred like this one. """	2019-12-20	0.3
118	b'105\xe2\x80\x8a\xe2\x80\x94\xe2\x80\x8aFight Night XI: BTC vs ETH vs DCR, with @_Checkmatey_ \n\nhttps://link.medium.com/r3sIWtfYz2 \xe2\x80\xa6'	2019-12-20	0.0
119	b'In 2013, the Bitcoin community successfully pushed back against blacklisting: https://bitcointalk.org/index.php?topic=333824.0 \xe2\x80\xa6'	2019-12-20	0.375
120	b'Percentage of the world using bitcoin:\n\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91  1%\n \nPercentage of the world under authoritarian regimes:\n\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91  50%\n\nBitcoin may not be ready for you, but it may be ready for them.'	2019-12-20	0.2
121	b'105\xe2\x80\x8a\xe2\x80\x94\xe2\x80\x8aFight Night XI: BTC vs ETH vs DCR, with @_Checkmatey_ \n\nhttps://link.medium.com/r3sIWtfYz2 \n\nCheckmate comes to POV Crypto to step into the ring. A 3-way standoff between the top three crypto systems! \n\nCheckmate is a sharp individual, and was a pleasure to have on as a guest!'	2019-12-20	0.16666666666666666
122	b'Could this be the major tipping point for #Bitcoin leading into 2020? @AlexSaundersAU  from @NuggetsNewsAU stops by to talk all things #crypto: market sentiment, #DEFI, #DEXs, scalability, gaming, privacy, $BTC futures, repo markets, adoption, and more!'	2019-12-20	0.34375
123	b'Billionaire Venture Capitalist: Bitcoin Price to Skyrocket to $250,000 After May 2020 '	2019-12-20	0.0
124	b'Can I get some love for #CashAppWildFriday @cashapp?\n $LucasCosolo  Bitcoin would be cool, but what I really need is some cash to pay my student loan!\n#CashAppFriday @coinkit_ mon 0.1 50 $DGB'	2019-12-20	0.3666666666666667
125	b'BTC-e which was allegedly run by Vinnik, was shut down by the FBI for laundering $4 billion & was used by DNC hackers Fancy Bear\n\nThe successor to BTC-e, Wex is linked to Konstantin Malofeev and $450 million bitcoin disappearance '	2019-12-20	-0.1277777777777778
126	b'Russia\xe2\x80\x99s FSB, Konstantin Malofeev linked to $450million bitcoin disappearance from Wex, largest Russian-language crypto exchange which collapsed end of 2018. Wex was successor to BTC-e, shut down by FBI for laundering $4bil & used by DNC hackers Fancy Bear\n\xe2\x80\xa6'	2019-12-20	-0.15555555555555559
127	b'In the future Core won\xe2\x80\x99t say running a Bitcoin node is important because no normal user will have on-chain transactions to verify. \n\nThat was just useful propaganda to get people to accept tiny blocks and it\xe2\x80\x99ll get replaced with the next approved talking point. '	2019-12-20	0.075
128	b'Bitcoin\xe2\x80\x99s recent bounce off the descending channel support on looks encouraging and an eventual breakout of $7,856.76 might confirm a bottom '	2019-12-20	0.0
129	"b""#Dash is not only the best payment method by a long shot, it's also the most secure in the world with all tx's being more secure in 2 seconds than a BTC tx will ever be. It is impossible to doublespend Dash. """	2019-12-20	0.2604166666666667
130	"b""Here comes Baccarat!!  Finalizing language localization and responsiveness to different screen sizes.  The world will soon realize why block times don't matter on BSV with gaming. @shadders333 we're extremely excited for the Genesis upgrade! #BSV #BitcoinSV #bitcoin """	2019-12-20	0.234375
131	b'My handsome baby boy. Y\xe2\x80\x99all better hide y\xe2\x80\x99all daughters lol'	2019-12-20	0.6
132	"b'You know #bitcoin is on the right side when the same animals who created the financial crisis of 2008 (and every crisis since 1913) criticize it as ""an even spawn of the financial crisis"". Until we return to #gold and #silver we are for it #EndTheFed #MAGA'"	2019-12-20	0.07142857142857142
133	"b'EVOLUTIONARY CODING\n""[BitCoin] allows publishing functions. The BEST functions over time get paid; those f(n)s keep running; f(n)s that arent paid STARVE. If someone develops a better f(n) customers will pay for that better script""-- Craig S. Wright Apr \'19 on Turing completeness '"	2019-12-20	0.6666666666666666
134	"b""Altcoin Dominance & Bitcoin Dominance \n\nBitcoin dominance didn't break the upwards channel so far. \n\nAltcoin dominance should bounce of this very important level, most likely it will.\n\nReversal might take place, sooner or later\n\n#alts #altcoins $btc #bitcoin https://twitter.com/Crypt0_kenny/status/1204148395583164416 \xe2\x80\xa6"""	2019-12-20	0.22400000000000003
135	b'Global debt will be at a record $255 trillion by the end of the year.\n\nThat is $14 million in debt per #Bitcoin.'	2019-12-20	0.0
136	b'US Fed Official Claims 50% Of Bitcoin Transactions Associated With Illegal Activity '	2019-12-20	-0.5
137	b'Inflation Rate: World & Regions VS #Bitcoin '	2019-12-20	0.0
138	b'*Do Not Miss This Show*\n\nWBD178 - Ariel Muslera (@bluelabel) and Diego Gutierrez-Zaldivar (@dieguito_) on What Argentina Can Teach Us About Bitcoin. We discuss:\n- Hyperinflation\n- The corralito\n- Capital controls \n- Politics & corruption\n\nhttps://www.whatbitcoindid.com/podcast/what-argentina-can-teach-us-about-bitcoin-with-ariel-muslera-and-diego-gutierrez-zaldivar \xe2\x80\xa6'	2019-12-20	0.0
139	"b""#20DayTo2020, Day 9: It's the OKCoin virtual scavenger hunt! For every question you answer correctly on the page below, you'll be entered to win $50 in BTC. Total, you could win $250 in BTC today, so click over and play now! """	2019-12-20	0.6
140	b'Do you know what time it is? Post your #Bitcoin $BSV handles, don\xc2\xb4t know how long it\xc2\xb4s going to last!'	2019-12-20	-0.025
141	b'My friends all think I\xe2\x80\x99m really frugal. \n\nI don\xe2\x80\x99t know if I would say it\xe2\x80\x99s frugality... more that I would just rather shop for #bitcoin than nice clothes. '	2019-12-20	0.4333333333333333
142	b'In before a solid #Bitcoin PUMP! '	2019-12-20	0.0
143	b'ARK coin has been listed on P2PB2B\nTrading pairs: ARK/BTC, ARK/ETH, ARK/USD, ARK/USDT, ARK/UAH\nEnjoy your trading: https://p2pb2b.io/trade/ARK_BTC  \n\nARK empowers everyone, regardless of their aim or technical background, to quickly and easily leverage blockchain technology.'	2019-12-20	0.2916666666666667
144	b'Tim Draper\xe2\x80\x99s $250K Bitcoin price tag gets fresh support https://cointelegraph.com/news/bitcoin-can-take-50-of-golds-market-share-hit-250-000-cnbc \xe2\x80\xa6'	2019-12-20	0.3
145	b'If you invested $1 in bitcoin at the start of the decade, it would now be worth more than $90,000, according to a recent report by Bank of America Securities '	2019-12-20	0.26666666666666666
