	Tweets	date	polarity
0	"b'Why I\'m calling people morons is not because ""omg Greg likes it therefore it\'s good"", it\'s because ZKP compression is obviously universally beneficial, and kneejerk reactions like ""but it\'s on Ethereum!"" is heartbreakingly moronic.. And go figure, this was even a ""Bitcoin"" idea.'"	2019-12-10	-0.03333333333333336
1	b'Buy all the bitcoin your stupid little annoying fucking head can comprehend and don\xe2\x80\x99t sell it til 2017. '	2019-12-10	-0.596875
2	b'What\xe2\x80\x99s one piece of advice you\xe2\x80\x99d give your younger self?'	2019-12-10	0.0
3	b'Longed $BTC, targeting 7350$ area. '	2019-12-10	0.0
4	"b""The current setup for both $ETH / $BTC and $XRP / $BTC is real nice right now. Both look like they're about to make a pop.. if they do, it SHOULD trigger this to push back towards this RED line... The RED LINE is all that means anything.. Imo break that, and alts rally hard """	2019-12-10	0.1277210884353741
5	b'Laughing cause you\xe2\x80\x99re pro censorship as a \xe2\x80\x9cbitcoin maximalist\xe2\x80\x9d but get Crypto_Deleted banned\n\nYou\xe2\x80\x99re sure to have the last laugh, fren! '	2019-12-10	0.2916666666666667
6	b'#UPDATE US authorities arrested three men in an alleged fraud that raised $722 million from investors lured by fake bitcoin mining earnings, the Justice Department announced '	2019-12-10	-0.3
7	"b'Intermediate Dec 10th BTC TA \nWe do a check on each time frame, from high to low, finding a general ""consensus"" of a bias, analyzing only RSI, MACD, Histogram, Price Action, and EMA.\nEnjoy'"	2019-12-10	0.11833333333333335
8	b'You should look no further! With an ever-increasing community, 337K+ users,\nwe offer solutions for every need in the crypto space:\nhttps://tradesatoshi.com/Account/Login?form=register&referrer=TMc3JT5eOi \xe2\x80\xa6\n@TradeSatoshi\n@binance \n@Poloniex\n@Crex_24 \n@Tronfoundation\n#btc\n#GiveawayAlert  \n#Crypto \n#BTC\n#bitcoin \n#SATOSHI'	2019-12-10	0.0
9	"b""WOW!! Did Christmas come early?! \n\nThere was so much progress in Elastos' latest Bi-Weekly Update I had to decrease the font size, TWICE! \nShare with your friends & family to share the joy!\n@Elastos_org #BTC #Bitcoin #ETH #NEO $ELA #Data #DataSecurity #Developers"""	2019-12-10	0.42125
10	"b""Until $BTC price or OBV breaks the wedge or channel I'm not picking a bullish or bearish bias. I might lean bullish since we are holding this range well but there's no point in guessing until we see a move. """	2019-12-10	0.0
11	b'$BTC 100k in a couple years\nAnywhere under $6k should always be a buy\n$6500 might have been the bottom\nThese statements are unsubstantiated'	2019-12-10	0.0
12	"b""This is the epitome of Bitcoin maximalists' insatiable obsession with Ethereum. They literally cannot stop talking about it. """	2019-12-10	0.0
13	"b'""Really what we\'ve built here with @MakerDAO isn\'t anything decentralized or new at all, it\'s merely centralization masked, with a less competent team."" - @danheld.\xe2\x80\xa6'"	2019-12-10	0.033939393939393936
14	"b""\xe2\x88\x99 Today's volume so far: 2072 BTC ($14.98 million)\n\xe2\x88\x99 Last traded price: $7,230\n\xe2\x88\x99 Trading day progress: 67%\n\xe2\x88\x99 Current daily Bakktarget\xe2\x84\xa2: 2405 BTC ($17.39 million)"""	2019-12-10	0.025
15	b'Halloween is my favorite holiday.\n\nBitcoin is my favorite way to save.\n\nLasagna is my favorite food.\n\nAll of you are my favorite people.'	2019-12-10	0.5
16	b'Time. \n\nIs. \n\nRunning. \n\nOut....\n\n\n\nGet started @ http://TREOS.io \n\n#TREOS $TRO $GCR #Affiliate #Gold #StableToken #Gold #Crypto #CryptoNews #Cryptocurrency #Bitcoin #BitcoinNews $ETH $BTC $EOS $LTC $BCH'	2019-12-10	0.0
17	"b""Calling bitcoin digital gold is like calling the internet digital mail. There's a lot more to it"""	2019-12-10	0.16666666666666666
18	b'$GO/BTC chart https://www.coinigy.com/s/i/5df0223c1f3c0/ \xe2\x80\xa6 Its GO time for my altcoins first double in god knows how long!'	2019-12-10	0.0625
19	b'Simple way to explain $NANO to friends:\n\n\xe2\x80\xa2Nano is globally distributed 133M digital coins - no more can be made\n\xe2\x80\xa2Nano has a near zero environmental impact to transact unlike making Fiat coins or other crypto assets you may have heard of (eg $BTC)\n\xe2\x80\xa2Nano sends instantly and free '	2019-12-10	0.015625
20	b'Simple way to explain $BTC to friends.\n\n\xe2\x80\xa2Bitcoin requires lots of work to produce another coin. \n\xe2\x80\xa2Bitcoin supply is limited.\xe2\x80\xa6'	2019-12-10	0.0
21	b'BTC seasonality usually points Decembers to appear twisty\nLegendary cross is already here\nIMO huge volatility for Christmas'	2019-12-10	0.28750000000000003
22	b'Whats the worst thing about the crypto industry in general? Honestly\n\nI think Bitcoin Maximalists.'	2019-12-10	-0.11666666666666665
23	b'And the winners are: @Desthin21\n@VitaminC_08 @yahoo_yehey @galve_marileah\n@FIatEarthMaps @Cryptob75587846 @deoxygen_BTC\n@gnojgnoj @TPinandhito @dzulac @DesiCryptoKing\n@cruiselegends @pampinii @He_man2007 @aaanie5\n@DrMHJanjua @JidCruz21 @samrovic @Everids\n@GABRIELTP2000'	2019-12-10	0.0
24	b'*when I\xe2\x80\x99m in my 4th hour of explaining the ills of FIAT and the banking system*\n\nCoworker: *interrupts* Dan, I just wanted to know what #bitcoin is..\n\nMe: '	2019-12-10	0.0
25	b'Lets bring it back to basics by talking about cryptocurrency and Bitcoin mining pools tonight! It is also Tails Tuesday so you know we need to post our #1 pup!\n\nWhat is your favorite mining pool and why? Do you prefer PPLNS or PPS for mining pools? #VoskCoin #MiningPools #Bitcoin '	2019-12-10	0.25
26	b'Last edition of our Crypto Regulation Update series for the year 2019! \n\nhttps://medium.com/bridgeprotocol/crypto-regulation-update-december-2019-42c0d2e8c0dc \xe2\x80\xa6\n\n#GDPR #AMLD5 #BitCoin #Ethereum #cryptocurrency #cryptonews #compliance #cryptotrading #IdentitySecured $BRDG $NEO $BTC'	2019-12-10	0.0
27	"b'""In summary, the intelligent strategy is no longer to chase every new release of hardware. Instead, potential bitcoin miners should focus first on securing low energy prices for the long-haul in a friendly jurisdiction...""'"	2019-12-10	0.26022727272727275
28	b'I didn\xe2\x80\x99t even have time to announce this work. It was gone within the hour of creation. @ethereum @SuperRare_co @virgilgr @InsiderEthereum @BitcoinMagazine #NFTs $eth #bitcoin #art #Ethereum @tokenangels #northkorea #KimJongUn https://superrare.co/artwork-v2/evil-corp-number-1-5988 \xe2\x80\xa6 @vasil'	2019-12-10	0.0
29	"b""Because I still receive messages about it, for the last time: $SEELE is up +2,900% from bottom.\n\nIn a year $BTC is still currently x2.\n\nWe've had one hell of a ride, yes. Huobi is gold, yes.\n\nBut if you don't pay yourself on this, when will you?\n\nJust. Pay. Yourself. And move on. """	2019-12-10	0.0
30	"b""PS: If you're still riding seele, fucking pay yourself idiot."""	2019-12-10	-0.7
31	b'#BCH meetup Dec 11th 7pm Sip Sum in Maggie Valley, NC #bitcoincash #bitcoin #btc #blockchain #altcoin #wnc #828isgreat #ashevegas #asheville #haynow #wcu #wnc #froglevel #waynesville #maggievalley #haywoodcounty #bchforeveryone #crypto #cryptocurrency'	2019-12-10	0.0
32	"b""1) Ethereum has an enormous lead in programmable money technologies, such as tokens, stablecoins, markets etc.\n\n2) ETH2 runs on clean proof-of-stake. Bitcoin is doubling down on polluting, wasteful proof-of-work, obscene at today's price and unfathomably bad if price goes up."""	2019-12-10	-0.09777777777777774
33	b'Are you serious about crypto trading and want to know how to maximize profits in bull AND bear markets? \n\nIn the master thread below I share my strategy, old trading tricks, how to use leverage, and where I trade: '	2019-12-10	-0.11666666666666665
34	b'(1) Strategy: \n\nI\xe2\x80\x99m a Position Trader. This means I trade the large, overall moves in the market and hold my positions for long periods.\xe2\x80\xa6'	2019-12-10	0.054761904761904755
35	b'Crypto Market SHOCKINGLY Matches the WALL STREET CHEAT SHEET with Bitcoin Ripple XRP and Altcoins'	2019-12-10	-1.0
36	"b""We've detected that ChainLink $LINK was just listed on Bittrex!\n\n View on Bittrex: https://bittrex.com/Market/Index?MarketName=BTC-LINK \xe2\x80\xa6\n https://cryptocurrencyalerting.com/coin-listing-events.html \xe2\x80\xa6\n\n #crypto #Bitcoin $BTC"""	2019-12-10	0.0
